CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
5,0,10000,800,800,0,2018-10-04 00:54:01.505
5,0,10000,800,800,0,2018-10-04 01:10:41.505
6,0,100,0,0,0,2018-10-04 01:27:21.505
8,0,1000,0,0,0,2018-10-04 01:44:01.505
6,0,100,0,0,0,2018-10-04 02:00:41.505
2,0,10000,1500,1500,0,2018-10-04 02:00:41.505
1,0,100,0,0,0,2018-10-04 02:17:21.505
1,0,1000,0,0,0,2018-10-04 02:17:21.505
5,81,10000,800,800,0,2018-10-04 02:34:01.505
5,0,100,800,700,1,2018-10-04 02:34:01.505
5,83,100,700,600,1,2018-10-04 02:34:01.505
9,81,1000,1000,0,1,2018-10-04 02:34:01.505
7,83,10000,6600,6600,0,2018-10-04 02:34:01.505
2,81,10000,1500,1500,0,2018-10-04 02:34:01.505
8,81,100,0,0,0,2018-10-04 02:34:01.505
6,83,1000,0,0,0,2021-08-10 17:27:21.505
5,81,100,600,500,1,2021-08-10 17:27:21.505
6,0,1000,0,0,0,2021-08-10 17:27:21.505
8,82,10000,0,0,0,2021-08-10 17:10:41.505
5,83,10000,500,500,0,2021-08-10 18:00:41.505
3,0,100,0,0,0,2021-08-10 18:00:41.505
7,82,1000,6600,5600,1,2021-08-10 18:00:41.505
5,0,10000,500,500,0,2021-08-10 18:00:41.505
8,82,10000,0,0,0,2021-08-10 18:00:41.505
1,0,10000,0,0,0,2021-08-10 18:00:41.505
7,0,1000,5600,4600,1,2021-08-10 18:17:21.505
6,81,10000,0,0,0,2021-08-10 18:00:41.505
1,81,1000,0,0,0,2021-08-10 18:17:21.505
8,81,10000,0,0,0,2021-08-10 18:17:21.505
8,81,1000,0,0,0,2021-08-10 18:17:21.505
2,81,100,1500,1400,1,2021-08-10 19:40:41.505
2,81,100,1400,1300,1,2021-08-10 19:40:41.505
