CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
2,3,5001,1000,1000,0,2018-06-15 16:28:41.749,Debit,1000,11,ATM,3,C
4,3,5010,4980,4980,0,2018-06-15 16:28:41.749,Credit,30000,30,ATM,3,C
6,83,5015,4986,4986,0,2018-06-15 16:23:41.749,Credit,20000,31,POS,Internet,E
4,3,5007,4980,4980,0,2018-06-15 16:28:41.749,Credit,30000,30,ATM,3,C
9,83,4991,1000,1000,0,2018-06-15 16:28:41.749,Debit,1000,62,POS,Internet,E
6,3,5001,4986,4986,0,2018-06-15 16:28:41.749,Credit,20000,31,ATM,3,C
3,83,5001,9988,4987,1,2018-06-15 16:28:41.749,Credit,20000,69,POS,Internet,E
2,3,5007,1000,1000,0,2018-06-15 16:28:41.749,Debit,1000,11,ATM,3,C
8,3,5011,4993,4993,0,2018-06-15 16:28:41.749,Credit,10000,58,ATM,3,C
9,83,4994,1000,1000,0,2018-06-15 16:30:21.749,Debit,1000,62,POS,Internet,E
3,83,5001,4987,4987,0,2018-06-15 16:30:21.749,Credit,20000,69,POS,Internet,E
9,83,5012,1000,1000,0,2018-06-15 16:30:21.749,Debit,1000,62,POS,Internet,E
3,83,5007,4987,4987,0,2018-06-15 16:35:21.749,Credit,20000,69,POS,Internet,E
9,83,4989,1000,1000,0,2018-06-15 16:35:21.749,Debit,1000,62,POS,Internet,E
3,83,5012,4987,4987,0,2018-06-15 16:35:21.749,Credit,20000,69,POS,Internet,E
8,4,5010,4993,4993,0,2018-06-15 16:37:01.749,Credit,10000,58,ATM,4,B
8,82,5010,4993,4993,0,2018-06-15 16:37:01.749,Credit,10000,58,POS,Internet,A
7,83,4986,4995,9,1,2018-06-15 16:38:41.749,Credit,10000,57,POS,Internet,E
1,83,5005,1000,1000,0,2018-06-15 16:40:21.749,Debit,1000,24,POS,Internet,E
7,83,5007,9,9,0,2018-06-15 16:40:21.749,Credit,10000,57,POS,Internet,E
1,83,5009,1000,1000,0,2018-06-15 16:40:21.749,Debit,1000,24,POS,Internet,E
7,83,5001,9,9,0,2018-06-15 16:40:21.749,Credit,10000,57,POS,Internet,E
1,83,5001,1000,1000,0,2018-06-15 16:40:21.749,Debit,1000,24,POS,Internet,E
7,83,5016,9,9,0,2018-06-15 16:42:01.749,Credit,10000,57,POS,Internet,E
1,83,5004,1000,1000,0,2018-06-15 16:42:01.749,Debit,1000,24,POS,Internet,E
7,83,5012,9,9,0,2018-06-15 16:42:01.749,Credit,10000,57,POS,Internet,E
1,83,5004,1000,1000,0,2018-06-15 16:42:01.749,Debit,1000,24,POS,Internet,E
7,83,5007,9,9,0,2018-06-15 16:43:41.749,Credit,10000,57,POS,Internet,E
7,83,5004,9,9,0,2018-06-15 16:43:41.749,Credit,10000,57,POS,Internet,E
7,83,5012,9,9,0,2018-06-15 16:43:41.749,Credit,10000,57,POS,Internet,E
0,3,5004,1000,1000,0,2018-06-15 16:43:41.749,Debit,1000,79,ATM,3,C
8,83,4996,4993,4993,0,2018-06-15 16:43:41.749,Credit,10000,58,POS,Internet,E
4,83,5005,4980,4980,0,2018-06-15 16:43:41.749,Credit,30000,30,POS,Internet,E
7,83,5008,9,9,0,2018-06-15 16:43:41.749,Credit,10000,57,POS,Internet,E
0,3,5006,1000,1000,0,2018-06-15 16:43:41.749,Debit,1000,79,ATM,3,C
7,83,4992,9,9,0,2018-06-15 16:45:21.749,Credit,10000,57,POS,Internet,E
5,83,4999,1000,1000,0,2018-06-15 16:45:21.749,Debit,1000,44,POS,Internet,E
5,83,5014,1000,1000,0,2018-06-15 16:45:21.749,Debit,1000,44,POS,Internet,E
5,83,4999,1000,1000,0,2018-06-15 16:45:21.749,Debit,1000,44,POS,Internet,E
1,83,5004,1000,1000,0,2018-06-15 16:45:21.749,Debit,1000,24,POS,Internet,E
1,83,5000,1000,1000,0,2018-06-15 16:45:21.749,Debit,1000,24,POS,Internet,E
2,3,5006,1000,1000,0,2018-06-15 16:45:21.749,Debit,1000,11,ATM,3,C
4,83,4998,4980,4980,0,2018-06-15 16:45:21.749,Credit,30000,30,POS,Internet,E
7,83,5003,9,9,0,2018-06-15 16:47:01.749,Credit,10000,57,POS,Internet,E
7,83,5002,9,9,0,2018-06-15 16:47:01.749,Credit,10000,57,POS,Internet,E
8,83,4995,4993,4993,0,2018-06-15 16:47:01.749,Credit,10000,58,POS,Internet,E
0,3,5004,1000,1000,0,2018-06-15 16:47:01.749,Debit,1000,79,ATM,3,C
8,3,5009,4993,4993,0,2018-06-15 16:48:41.749,Credit,10000,58,ATM,3,C
8,3,5003,4993,4993,0,2018-06-15 16:48:41.749,Credit,10000,58,ATM,3,C
9,83,4983,1000,1000,0,2018-06-15 16:48:41.749,Debit,1000,62,POS,Internet,E
9,83,4999,1000,1000,0,2018-06-15 16:48:41.749,Debit,1000,62,POS,Internet,E
9,83,5032,1000,1000,0,2018-06-15 16:48:41.749,Debit,1000,62,POS,Internet,E
8,3,5022,4993,4993,0,2018-06-15 16:48:41.749,Credit,10000,58,ATM,3,C
2,3,5009,1000,1000,0,2018-06-15 16:50:21.749,Debit,1000,11,ATM,3,C
8,1,5011,4993,4993,0,2018-06-15 16:50:21.749,Credit,10000,58,ATM,1,A
8,3,5017,4993,4993,0,2018-06-15 16:50:21.749,Credit,10000,58,ATM,3,C
2,3,5006,1000,1000,0,2018-06-15 16:53:41.749,Debit,1000,11,ATM,3,C
0,3,5007,1000,1000,0,2018-06-15 16:55:21.749,Debit,1000,79,ATM,3,C
8,3,5009,4993,4993,0,2018-06-15 16:55:21.749,Credit,10000,58,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 16:55:21.749,Debit,1000,79,ATM,3,C
4,3,5000,4980,4980,0,2018-06-15 16:55:21.749,Credit,30000,30,ATM,3,C
8,3,5027,4993,4993,0,2018-06-15 16:55:21.749,Credit,10000,58,ATM,3,C
2,3,5009,1000,1000,0,2018-06-15 16:57:01.749,Debit,1000,11,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 16:57:01.749,Debit,1000,79,ATM,3,C
2,3,5007,1000,1000,0,2018-06-15 16:57:01.749,Debit,1000,11,ATM,3,C
5,83,4989,1000,1000,0,2018-06-15 16:50:21.749,Debit,1000,44,POS,Internet,E
8,3,5008,4993,4993,0,2018-06-15 16:57:01.749,Credit,10000,58,ATM,3,C
1,83,5004,1000,1000,0,2018-06-15 16:57:01.749,Debit,1000,24,POS,Internet,E
8,3,5007,4993,4993,0,2018-06-15 16:57:01.749,Credit,10000,58,ATM,3,C
1,83,5006,1000,1000,0,2018-06-15 16:57:01.749,Debit,1000,24,POS,Internet,E
4,3,5009,4980,4980,0,2018-06-15 16:57:01.749,Credit,30000,30,ATM,3,C
2,83,5006,1000,1000,0,2018-06-15 16:57:01.749,Debit,1000,11,POS,Internet,E
8,3,4994,4993,4993,0,2018-06-15 16:58:41.749,Credit,10000,58,ATM,3,C
2,83,5006,1000,1000,0,2018-06-15 16:58:41.749,Debit,1000,11,POS,Internet,E
2,83,5002,1000,1000,0,2018-06-15 16:58:41.749,Debit,1000,11,POS,Internet,E
7,83,5009,9,9,0,2018-06-15 16:58:41.749,Credit,10000,57,POS,Internet,E
7,83,5002,9,9,0,2018-06-15 16:58:41.749,Credit,10000,57,POS,Internet,E
3,83,5005,4987,4987,0,2018-06-15 16:58:41.749,Credit,20000,69,POS,Internet,E
8,83,5013,4993,4993,0,2018-06-15 16:58:41.749,Credit,10000,58,POS,Internet,E
6,83,5004,4986,4986,0,2018-06-15 17:00:21.749,Credit,20000,31,POS,Internet,E
6,83,5011,4986,4986,0,2018-06-15 17:00:21.749,Credit,20000,31,POS,Internet,E
4,83,4994,4980,4980,0,2018-06-15 17:00:21.749,Credit,30000,30,POS,Internet,E
8,83,5012,4993,4993,0,2018-06-15 17:00:21.749,Credit,10000,58,POS,Internet,E
5,83,5012,1000,1000,0,2018-06-15 17:00:21.749,Debit,1000,44,POS,Internet,E
7,83,5000,9,9,0,2018-06-15 17:00:21.749,Credit,10000,57,POS,Internet,E
8,3,5011,4993,4993,0,2018-06-15 17:10:21.749,Credit,10000,58,ATM,3,C
2,3,5002,1000,1000,0,2018-06-15 17:12:01.749,Debit,1000,11,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:12:01.749,Debit,1000,79,ATM,3,C
4,3,5001,4980,4980,0,2018-06-15 17:13:41.749,Credit,30000,30,ATM,3,C
2,3,5003,1000,1000,0,2018-06-15 17:13:41.749,Debit,1000,11,ATM,3,C
8,3,5001,4993,4993,0,2018-06-15 17:13:41.749,Credit,10000,58,ATM,3,C
4,3,5001,4980,4980,0,2018-06-15 17:13:41.749,Credit,30000,30,ATM,3,C
4,3,4999,4980,4980,0,2018-06-15 17:13:41.749,Credit,30000,30,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:13:41.749,Debit,1000,79,ATM,3,C
4,3,4997,4980,4980,0,2018-06-15 17:15:21.749,Credit,30000,30,ATM,3,C
4,3,4999,4980,4980,0,2018-06-15 17:15:21.749,Credit,30000,30,ATM,3,C
0,84,5006,1000,1000,0,2018-06-15 17:15:21.749,Debit,1000,79,POS,Internet,B
2,3,5009,1000,1000,0,2018-06-15 17:15:21.749,Debit,1000,11,ATM,3,C
4,3,5006,4980,4980,0,2018-06-15 17:15:21.749,Credit,30000,30,ATM,3,C
8,3,5016,4993,4993,0,2018-06-15 17:15:21.749,Credit,10000,58,ATM,3,C
2,3,5005,1000,1000,0,2018-06-15 17:15:21.749,Debit,1000,11,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:17:01.749,Debit,1000,79,ATM,3,C
8,3,5004,4993,4993,0,2018-06-15 17:17:01.749,Credit,10000,58,ATM,3,C
2,3,5006,1000,1000,0,2018-06-15 17:17:01.749,Debit,1000,11,ATM,3,C
8,3,5020,4993,4993,0,2018-06-15 17:17:01.749,Credit,10000,58,ATM,3,C
8,3,5004,4993,4993,0,2018-06-15 17:17:01.749,Credit,10000,58,ATM,3,C
8,3,5020,4993,4993,0,2018-06-15 17:18:41.749,Credit,10000,58,ATM,3,C
2,3,5011,1000,1000,0,2018-06-15 17:18:41.749,Debit,1000,11,ATM,3,C
4,3,5009,4980,4980,0,2018-06-15 17:18:41.749,Credit,30000,30,ATM,3,C
2,3,5008,1000,1000,0,2018-06-15 17:18:41.749,Debit,1000,11,ATM,3,C
2,3,5010,1000,1000,0,2018-06-15 17:20:21.749,Debit,1000,11,ATM,3,C
2,3,5001,1000,1000,0,2018-06-15 17:22:01.749,Debit,1000,11,ATM,3,C
8,3,5026,4993,4993,0,2018-06-15 17:23:41.749,Credit,10000,58,ATM,3,C
8,3,4998,4993,4993,0,2018-06-15 17:25:21.749,Credit,10000,58,ATM,3,C
0,3,5006,1000,1000,0,2018-06-15 17:25:21.749,Debit,1000,79,ATM,3,C
8,3,5017,4993,4993,0,2018-06-15 17:25:21.749,Credit,10000,58,ATM,3,C
8,3,5030,4993,4993,0,2018-06-15 17:27:01.749,Credit,10000,58,ATM,3,C
8,3,4998,4993,4993,0,2018-06-15 17:28:41.749,Credit,10000,58,ATM,3,C
8,3,5003,4993,4993,0,2018-06-15 17:30:21.749,Credit,10000,58,ATM,3,C
6,3,4997,4986,4986,0,2018-06-15 17:32:01.749,Credit,20000,31,ATM,3,C
6,3,5008,4986,4986,0,2018-06-15 17:32:01.749,Credit,20000,31,ATM,3,C
6,3,5013,4986,4986,0,2018-06-15 17:32:01.749,Credit,20000,31,ATM,3,C
6,3,5007,4986,4986,0,2018-06-15 17:33:41.749,Credit,20000,31,ATM,3,C
6,3,5010,4986,4986,0,2018-06-15 17:33:41.749,Credit,20000,31,ATM,3,C
6,3,5004,4986,4986,0,2018-06-15 17:33:41.749,Credit,20000,31,ATM,3,C
6,3,4997,4986,4986,0,2018-06-15 17:33:41.749,Credit,20000,31,ATM,3,C
2,1,5004,1000,1000,0,2018-06-15 17:38:41.749,Debit,1000,11,ATM,1,A
6,3,5000,4986,4986,0,2018-06-15 17:33:41.749,Credit,20000,31,ATM,3,C
6,3,5018,4986,4986,0,2018-06-15 17:45:21.749,Credit,20000,31,ATM,3,C
2,3,5007,1000,1000,0,2018-06-15 17:45:21.749,Debit,1000,11,ATM,3,C
6,3,5008,4986,4986,0,2018-06-15 17:45:21.749,Credit,20000,31,ATM,3,C
8,3,5016,4993,4993,0,2018-06-15 17:47:01.749,Credit,10000,58,ATM,3,C
8,3,5004,4993,4993,0,2018-06-15 17:47:01.749,Credit,10000,58,ATM,3,C
2,3,5004,1000,1000,0,2018-06-15 17:47:01.749,Debit,1000,11,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:47:01.749,Debit,1000,79,ATM,3,C
2,3,5009,1000,1000,0,2018-06-15 17:47:01.749,Debit,1000,11,ATM,3,C
2,3,5007,1000,1000,0,2018-06-15 17:47:01.749,Debit,1000,11,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:47:01.749,Debit,1000,79,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:48:41.749,Debit,1000,79,ATM,3,C
2,3,5005,1000,1000,0,2018-06-15 17:48:41.749,Debit,1000,11,ATM,3,C
6,3,4995,4986,4986,0,2018-06-15 17:48:41.749,Credit,20000,31,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:48:41.749,Debit,1000,79,ATM,3,C
2,3,5005,1000,1000,0,2018-06-15 17:48:41.749,Debit,1000,11,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:50:21.749,Debit,1000,79,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:50:21.749,Debit,1000,79,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:50:21.749,Debit,1000,79,ATM,3,C
2,3,5004,1000,1000,0,2018-06-15 17:50:21.749,Debit,1000,11,ATM,3,C
0,3,5007,1000,1000,0,2018-06-15 17:50:21.749,Debit,1000,79,ATM,3,C
0,3,5006,1000,1000,0,2018-06-15 17:50:21.749,Debit,1000,79,ATM,3,C
8,3,5016,4993,4993,0,2018-06-15 17:52:01.749,Credit,10000,58,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:52:01.749,Debit,1000,79,ATM,3,C
8,3,5003,4993,4993,0,2018-06-15 17:52:01.749,Credit,10000,58,ATM,3,C
6,3,5000,4986,4986,0,2018-06-15 17:52:01.749,Credit,20000,31,ATM,3,C
0,3,5007,1000,1000,0,2018-06-15 17:52:01.749,Debit,1000,79,ATM,3,C
6,3,4998,4986,4986,0,2018-06-15 17:52:01.749,Credit,20000,31,ATM,3,C
6,3,5011,4986,4986,0,2018-06-15 17:53:41.749,Credit,20000,31,ATM,3,C
2,3,5007,1000,1000,0,2018-06-15 17:53:41.749,Debit,1000,11,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:53:41.749,Debit,1000,79,ATM,3,C
8,3,4995,4993,4993,0,2018-06-15 17:53:41.749,Credit,10000,58,ATM,3,C
6,3,5001,4986,4986,0,2018-06-15 17:53:41.749,Credit,20000,31,ATM,3,C
6,3,5013,4986,4986,0,2018-06-15 17:55:21.749,Credit,20000,31,ATM,3,C
0,3,5006,1000,1000,0,2018-06-15 17:55:21.749,Debit,1000,79,ATM,3,C
2,3,5004,1000,1000,0,2018-06-15 17:55:21.749,Debit,1000,11,ATM,3,C
6,3,5003,4986,4986,0,2018-06-15 17:55:21.749,Credit,20000,31,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:55:21.749,Debit,1000,79,ATM,3,C
0,3,5004,1000,1000,0,2018-06-15 17:55:21.749,Debit,1000,79,ATM,3,C
2,3,5002,1000,1000,0,2018-06-15 17:57:01.749,Debit,1000,11,ATM,3,C
2,3,5004,1000,1000,0,2018-06-15 17:57:01.749,Debit,1000,11,ATM,3,C
8,3,5007,4993,4993,0,2018-06-15 17:57:01.749,Credit,10000,58,ATM,3,C
6,3,5013,4986,4986,0,2018-06-15 17:57:01.749,Credit,20000,31,ATM,3,C
0,3,5005,1000,1000,0,2018-06-15 17:57:01.749,Debit,1000,79,ATM,3,C
8,1,5001,4993,4993,0,2018-06-15 17:58:41.749,Credit,10000,58,ATM,1,A
6,84,5007,4986,4986,0,2018-06-15 18:02:01.749,Credit,20000,31,POS,Internet,B
6,3,5004,4986,4986,0,2018-06-15 17:57:01.749,Credit,20000,31,ATM,3,C
6,3,5007,4986,4986,0,2018-06-15 18:05:21.749,Credit,20000,31,ATM,3,C
2,3,5009,1000,1000,0,2018-06-15 18:07:01.749,Debit,1000,11,ATM,3,C
6,3,5008,4986,4986,0,2018-06-15 18:07:01.749,Credit,20000,31,ATM,3,C
2,3,5005,1000,1000,0,2018-06-15 18:07:01.749,Debit,1000,11,ATM,3,C
6,3,5011,4986,4986,0,2018-06-15 18:07:01.749,Credit,20000,31,ATM,3,C
6,3,5010,4986,4986,0,2018-06-15 18:07:01.749,Credit,20000,31,ATM,3,C
0,2,5005,1000,1000,0,2018-06-15 16:38:41.749,Debit,1000,79,ATM,2,A
4,2,4999,4980,4980,0,2018-06-15 18:08:41.749,Credit,30000,30,ATM,2,A
2,2,5005,1000,1000,0,2018-06-15 18:08:41.749,Debit,1000,11,ATM,2,A
8,2,5003,4993,4993,0,2018-06-15 18:08:41.749,Credit,10000,58,ATM,2,A
8,2,4997,4993,4993,0,2018-06-15 18:08:41.749,Credit,10000,58,ATM,2,A
0,2,5006,1000,1000,0,2018-06-15 18:08:41.749,Debit,1000,79,ATM,2,A
2,2,5008,1000,1000,0,2018-06-15 18:10:21.749,Debit,1000,11,ATM,2,A
0,2,5005,1000,1000,0,2018-06-15 18:10:21.749,Debit,1000,79,ATM,2,A
2,2,5008,1000,1000,0,2018-06-15 18:10:21.749,Debit,1000,11,ATM,2,A
0,2,5005,1000,1000,0,2018-06-15 18:10:21.749,Debit,1000,79,ATM,2,A
2,2,5004,1000,1000,0,2018-06-15 18:10:21.749,Debit,1000,11,ATM,2,A
6,2,5001,4986,4986,0,2018-06-15 18:10:21.749,Credit,20000,31,ATM,2,A
6,2,5013,4986,4986,0,2018-06-15 18:12:01.749,Credit,20000,31,ATM,2,A
6,2,5013,4986,4986,0,2018-06-15 18:12:01.749,Credit,20000,31,ATM,2,A
8,2,5020,4993,4993,0,2018-06-15 18:12:01.749,Credit,10000,58,ATM,2,A
6,2,5005,4986,4986,0,2018-06-15 18:12:01.749,Credit,20000,31,ATM,2,A
8,2,5003,4993,4993,0,2018-06-15 18:12:01.749,Credit,10000,58,ATM,2,A
8,2,4998,4993,4993,0,2018-06-15 18:12:01.749,Credit,10000,58,ATM,2,A
0,2,5007,1000,1000,0,2018-06-15 18:13:41.749,Debit,1000,79,ATM,2,A
6,2,5006,4986,4986,0,2018-06-15 18:13:41.749,Credit,20000,31,ATM,2,A
2,2,5002,1000,1000,0,2018-06-15 18:13:41.749,Debit,1000,11,ATM,2,A
6,2,5007,4986,4986,0,2018-06-15 18:13:41.749,Credit,20000,31,ATM,2,A
0,2,5005,1000,1000,0,2018-06-15 18:15:21.749,Debit,1000,79,ATM,2,A
2,2,5004,1000,1000,0,2018-06-15 18:15:21.749,Debit,1000,11,ATM,2,A
8,2,4986,4993,7,1,2018-06-15 18:15:21.749,Credit,10000,58,ATM,2,A
2,2,5005,1000,1000,0,2018-06-15 18:15:21.749,Debit,1000,11,ATM,2,A
6,2,5004,4986,4986,0,2018-06-15 18:15:21.749,Credit,20000,31,ATM,2,A
8,2,5015,7,7,0,2018-06-15 18:15:21.749,Credit,10000,58,ATM,2,A
6,2,5006,4986,4986,0,2018-06-15 18:17:01.749,Credit,20000,31,ATM,2,A
8,2,5007,7,7,0,2018-06-15 18:17:01.749,Credit,10000,58,ATM,2,A
6,2,5004,4986,4986,0,2018-06-15 18:17:01.749,Credit,20000,31,ATM,2,A
0,2,5007,1000,1000,0,2018-06-15 18:17:01.749,Debit,1000,79,ATM,2,A
8,2,5014,7,7,0,2018-06-15 18:17:01.749,Credit,10000,58,ATM,2,A
0,2,5004,1000,1000,0,2018-06-15 18:17:01.749,Debit,1000,79,ATM,2,A
0,2,5005,1000,1000,0,2018-06-15 18:17:01.749,Debit,1000,79,ATM,2,A
6,2,4998,4986,4986,0,2018-06-15 18:18:41.749,Credit,20000,31,ATM,2,A
8,3,5004,7,7,0,2018-06-15 18:18:41.749,Credit,10000,58,ATM,3,C
6,3,4998,4986,4986,0,2018-06-15 18:20:21.749,Credit,20000,31,ATM,3,C
2,3,5005,1000,1000,0,2018-06-15 18:20:21.749,Debit,1000,11,ATM,3,C
2,3,5004,1000,1000,0,2018-06-15 18:20:21.749,Debit,1000,11,ATM,3,C
8,2,5019,7,7,0,2018-06-15 18:20:21.749,Credit,10000,58,ATM,2,A
