CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
7,3,5003,5000,5000,0,2018-06-15 16:59:05.385,Credit,5000,46,ATM,3,B
6,1,5003,5000,5000,0,2018-06-15 16:59:05.385,Credit,5000,71,ATM,1,C
6,1,5006,5000,5000,0,2018-06-15 16:59:05.385,Credit,5000,71,ATM,1,C
9,84,5005,4987,4987,0,2018-06-15 16:59:05.385,Credit,20000,14,POS,Internet,E
4,84,5005,1000,1000,0,2018-06-15 17:00:45.385,Debit,1000,79,POS,Internet,E
4,84,5006,1000,1000,0,2018-06-15 17:00:45.385,Debit,1000,79,POS,Internet,E
9,83,5005,4987,4987,0,2018-06-15 17:00:45.385,Credit,20000,14,POS,Internet,A
4,84,5005,1000,1000,0,2018-06-15 17:00:45.385,Debit,1000,79,POS,Internet,E
7,83,5003,5000,5000,0,2018-06-15 17:00:45.385,Credit,5000,46,POS,Internet,A
5,83,5005,4995,4995,0,2018-06-15 17:00:45.385,Credit,10000,30,POS,Internet,A
6,84,5003,5000,5000,0,2018-06-15 17:00:45.385,Credit,5000,71,POS,Internet,E
1,83,5005,5000,5000,0,2018-06-15 17:00:45.385,Credit,5000,7,POS,Internet,A
9,1,5005,4987,4987,0,2018-06-15 17:00:45.385,Credit,20000,14,ATM,1,C
0,83,5007,1000,1000,0,2018-06-15 17:00:45.385,Debit,1000,57,POS,Internet,A
9,1,5005,4987,4987,0,2018-06-15 17:02:25.385,Credit,20000,14,ATM,1,C
5,2,5005,4995,4995,0,2018-06-15 17:02:25.385,Credit,10000,30,ATM,2,E
0,2,5005,1000,1000,0,2018-06-15 17:02:25.385,Debit,1000,57,ATM,2,E
0,2,5003,1000,1000,0,2018-06-15 17:02:25.385,Debit,1000,57,ATM,2,E
0,2,5006,1000,1000,0,2018-06-15 17:02:25.385,Debit,1000,57,ATM,2,E
4,2,5004,1000,1000,0,2018-06-15 17:04:05.385,Debit,1000,79,ATM,2,E
5,84,5006,4995,4995,0,2018-06-15 17:04:05.385,Credit,10000,30,POS,Internet,E
5,3,5006,4995,4995,0,2018-06-15 17:04:05.385,Credit,10000,30,ATM,3,B
5,3,5006,4995,4995,0,2018-06-15 17:04:05.385,Credit,10000,30,ATM,3,B
7,3,5005,5000,5000,0,2018-06-15 17:04:05.385,Credit,5000,46,ATM,3,B
0,83,5006,1000,1000,0,2018-06-15 17:04:05.385,Debit,1000,57,POS,Internet,A
1,3,5004,5000,5000,0,2018-06-15 17:04:05.385,Credit,5000,7,ATM,3,B
7,83,5005,5000,5000,0,2018-06-15 17:04:05.385,Credit,5000,46,POS,Internet,A
1,3,5004,5000,5000,0,2018-06-15 17:05:45.385,Credit,5000,7,ATM,3,B
3,83,5007,1000,1000,0,2018-06-15 17:05:45.385,Debit,1000,0,POS,Internet,A
1,3,5005,5000,5000,0,2018-06-15 17:05:45.385,Credit,5000,7,ATM,3,B
6,83,5006,5000,5000,0,2018-06-15 17:05:45.385,Credit,5000,71,POS,Internet,A
6,83,5006,5000,5000,0,2018-06-15 17:05:45.385,Credit,5000,71,POS,Internet,A
7,3,5006,5000,5000,0,2018-06-15 17:05:45.385,Credit,5000,46,ATM,3,B
5,3,5005,4995,4995,0,2018-06-15 17:05:45.385,Credit,10000,30,ATM,3,B
4,2,5006,1000,1000,0,2018-06-15 17:05:45.385,Debit,1000,79,ATM,2,E
5,3,5005,4995,4995,0,2018-06-15 17:05:45.385,Credit,10000,30,ATM,3,B
4,2,5006,1000,1000,0,2018-06-15 17:05:45.385,Debit,1000,79,ATM,2,E
5,3,5006,4995,4995,0,2018-06-15 17:05:45.385,Credit,10000,30,ATM,3,B
6,2,5003,5000,5000,0,2018-06-15 17:05:45.385,Credit,5000,71,ATM,2,E
5,1,5005,4995,4995,0,2018-06-15 17:07:25.385,Credit,10000,30,ATM,1,C
5,3,5006,4995,4995,0,2018-06-15 17:07:25.385,Credit,10000,30,ATM,3,B
7,1,5006,5000,5000,0,2018-06-15 17:07:25.385,Credit,5000,46,ATM,1,C
1,3,5005,5000,5000,0,2018-06-15 17:07:25.385,Credit,5000,7,ATM,3,B
8,3,5005,1000,1000,0,2018-06-15 17:07:25.385,Debit,1000,49,ATM,3,B
4,84,5005,1000,1000,0,2018-06-15 17:07:25.385,Debit,1000,79,POS,Internet,E
7,3,5005,5000,5000,0,2018-06-15 17:07:25.385,Credit,5000,46,ATM,3,B
3,84,5007,1000,1000,0,2018-06-15 17:07:25.385,Debit,1000,0,POS,Internet,E
4,3,5005,1000,1000,0,2018-06-15 17:07:25.385,Debit,1000,79,ATM,3,B
5,84,5004,4995,4995,0,2018-06-15 17:07:25.385,Credit,10000,30,POS,Internet,E
4,3,5003,1000,1000,0,2018-06-15 17:07:25.385,Debit,1000,79,ATM,3,B
4,3,5005,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,79,ATM,3,B
4,3,5005,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,79,ATM,3,B
3,82,5004,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,0,POS,Internet,E
4,3,5005,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,79,ATM,3,B
4,82,5006,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,79,POS,Internet,E
4,3,5005,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,79,ATM,3,B
4,3,5003,1000,1000,0,2018-06-15 17:09:05.385,Debit,1000,79,ATM,3,B
6,83,5006,5000,5000,0,2018-06-15 17:09:05.385,Credit,5000,71,POS,Internet,A
4,3,5006,1000,1000,0,2018-06-15 17:10:45.385,Debit,1000,79,ATM,3,B
9,83,5004,4987,4987,0,2018-06-15 17:10:45.385,Credit,20000,14,POS,Internet,A
9,83,5006,4987,4987,0,2018-06-15 17:10:45.385,Credit,20000,14,POS,Internet,A
4,3,5002,1000,1000,0,2018-06-15 17:10:45.385,Debit,1000,79,ATM,3,B
9,83,5005,4987,4987,0,2018-06-15 17:10:45.385,Credit,20000,14,POS,Internet,A
6,3,5005,5000,5000,0,2018-06-15 17:10:45.385,Credit,5000,71,ATM,3,B
9,83,5003,4987,4987,0,2018-06-15 17:10:45.385,Credit,20000,14,POS,Internet,A
3,3,5004,1000,1000,0,2018-06-15 17:10:45.385,Debit,1000,0,ATM,3,B
9,83,5005,4987,4987,0,2018-06-15 17:10:45.385,Credit,20000,14,POS,Internet,A
3,3,5008,1000,1000,0,2018-06-15 17:10:45.385,Debit,1000,0,ATM,3,B
1,83,5006,5000,5000,0,2018-06-15 17:10:45.385,Credit,5000,7,POS,Internet,A
6,3,5005,5000,5000,0,2018-06-15 17:10:45.385,Credit,5000,71,ATM,3,B
6,3,5006,5000,5000,0,2018-06-15 17:12:25.385,Credit,5000,71,ATM,3,B
6,3,5004,5000,5000,0,2018-06-15 17:12:25.385,Credit,5000,71,ATM,3,B
6,3,5005,5000,5000,0,2018-06-15 17:12:25.385,Credit,5000,71,ATM,3,B
1,83,5006,5000,5000,0,2018-06-15 17:10:45.385,Credit,5000,7,POS,Internet,A
6,3,5005,5000,5000,0,2018-06-15 17:12:25.385,Credit,5000,71,ATM,3,B
1,83,5005,5000,5000,0,2018-06-15 17:12:25.385,Credit,5000,7,POS,Internet,A
1,83,5005,5000,5000,0,2018-06-15 17:12:25.385,Credit,5000,7,POS,Internet,A
1,83,5004,5000,5000,0,2018-06-15 17:14:05.385,Credit,5000,7,POS,Internet,A
0,83,5004,1000,1000,0,2018-06-15 17:17:25.385,Debit,1000,57,POS,Internet,A
0,83,5003,1000,1000,0,2018-06-15 17:19:05.385,Debit,1000,57,POS,Internet,A
0,83,5005,1000,1000,0,2018-06-15 17:19:05.385,Debit,1000,57,POS,Internet,A
0,83,5007,1000,1000,0,2018-06-15 17:19:05.385,Debit,1000,57,POS,Internet,A
6,3,5003,5000,5000,0,2018-06-15 17:20:45.385,Credit,5000,71,ATM,3,B
5,83,5005,4995,4995,0,2018-06-15 17:20:45.385,Credit,10000,30,POS,Internet,A
6,1,5005,5000,5000,0,2018-06-15 17:07:25.385,Credit,5000,71,ATM,1,C
5,83,5004,4995,4995,0,2018-06-15 17:20:45.385,Credit,10000,30,POS,Internet,A
6,1,5006,5000,5000,0,2018-06-15 17:20:45.385,Credit,5000,71,ATM,1,C
6,3,5005,5000,5000,0,2018-06-15 17:20:45.385,Credit,5000,71,ATM,3,B
4,83,5005,1000,1000,0,2018-06-15 17:20:45.385,Debit,1000,79,POS,Internet,A
6,3,5005,5000,5000,0,2018-06-15 17:20:45.385,Credit,5000,71,ATM,3,B
4,83,5006,1000,1000,0,2018-06-15 17:20:45.385,Debit,1000,79,POS,Internet,A
9,3,5003,4987,4987,0,2018-06-15 17:20:45.385,Credit,20000,14,ATM,3,B
7,83,5006,5000,5000,0,2018-06-15 17:22:25.385,Credit,5000,46,POS,Internet,A
8,1,5004,1000,1000,0,2018-06-15 17:22:25.385,Debit,1000,49,ATM,1,C
9,3,5002,4987,4987,0,2018-06-15 17:22:25.385,Credit,20000,14,ATM,3,B
3,83,5005,1000,1000,0,2018-06-15 17:22:25.385,Debit,1000,0,POS,Internet,A
8,1,5007,1000,1000,0,2018-06-15 17:22:25.385,Debit,1000,49,ATM,1,C
9,3,5004,4987,4987,0,2018-06-15 17:22:25.385,Credit,20000,14,ATM,3,B
6,83,5004,5000,5000,0,2018-06-15 17:22:25.385,Credit,5000,71,POS,Internet,A
9,3,5004,4987,4987,0,2018-06-15 17:22:25.385,Credit,20000,14,ATM,3,B
5,83,5005,4995,4995,0,2018-06-15 17:22:25.385,Credit,10000,30,POS,Internet,A
9,3,5006,4987,4987,0,2018-06-15 17:22:25.385,Credit,20000,14,ATM,3,B
4,83,5006,1000,1000,0,2018-06-15 17:22:25.385,Debit,1000,79,POS,Internet,A
9,3,5007,4987,4987,0,2018-06-15 17:22:25.385,Credit,20000,14,ATM,3,B
4,83,5002,1000,1000,0,2018-06-15 17:22:25.385,Debit,1000,79,POS,Internet,A
4,83,5004,1000,1000,0,2018-06-15 17:24:05.385,Debit,1000,79,POS,Internet,A
4,83,5003,1000,1000,0,2018-06-15 17:24:05.385,Debit,1000,79,POS,Internet,A
4,83,5003,1000,1000,0,2018-06-15 17:24:05.385,Debit,1000,79,POS,Internet,A
3,83,5006,1000,1000,0,2018-06-15 17:24:05.385,Debit,1000,0,POS,Internet,A
2,3,5005,5000,5000,0,2018-06-15 17:24:05.385,Credit,5000,39,ATM,3,B
2,3,5006,5000,5000,0,2018-06-15 17:24:05.385,Credit,5000,39,ATM,3,B
9,3,5005,4987,4987,0,2018-06-15 17:24:05.385,Credit,20000,14,ATM,3,B
9,3,5006,4987,4987,0,2018-06-15 17:25:45.385,Credit,20000,14,ATM,3,B
2,3,5005,5000,5000,0,2018-06-15 17:25:45.385,Credit,5000,39,ATM,3,B
3,83,5005,1000,1000,0,2018-06-15 17:24:05.385,Debit,1000,0,POS,Internet,A
9,3,5006,4987,4987,0,2018-06-15 17:25:45.385,Credit,20000,14,ATM,3,B
6,83,5005,5000,5000,0,2018-06-15 17:25:45.385,Credit,5000,71,POS,Internet,A
9,3,5008,4987,4987,0,2018-06-15 17:25:45.385,Credit,20000,14,ATM,3,B
8,83,5004,1000,1000,0,2018-06-15 17:27:25.385,Debit,1000,49,POS,Internet,A
1,3,5004,5000,5000,0,2018-06-15 17:27:25.385,Credit,5000,7,ATM,3,B
8,83,5004,1000,1000,0,2018-06-15 17:27:25.385,Debit,1000,49,POS,Internet,A
1,3,5004,5000,5000,0,2018-06-15 17:27:25.385,Credit,5000,7,ATM,3,B
1,3,5004,5000,5000,0,2018-06-15 17:27:25.385,Credit,5000,7,ATM,3,B
8,83,5005,1000,1000,0,2018-06-15 17:27:25.385,Debit,1000,49,POS,Internet,A
1,3,5005,5000,5000,0,2018-06-15 17:27:25.385,Credit,5000,7,ATM,3,B
4,83,5004,1000,1000,0,2018-06-15 17:27:25.385,Debit,1000,79,POS,Internet,A
1,3,5004,5000,5000,0,2018-06-15 17:27:25.385,Credit,5000,7,ATM,3,B
1,3,5004,5000,5000,0,2018-06-15 17:29:05.385,Credit,5000,7,ATM,3,B
1,3,5005,5000,5000,0,2018-06-15 17:29:05.385,Credit,5000,7,ATM,3,B
4,83,5005,1000,1000,0,2018-06-15 17:29:05.385,Debit,1000,79,POS,Internet,A
1,3,5005,5000,5000,0,2018-06-15 17:29:05.385,Credit,5000,7,ATM,3,B
4,83,5004,1000,1000,0,2018-06-15 17:29:05.385,Debit,1000,79,POS,Internet,A
0,3,5004,1000,1000,0,2018-06-15 17:29:05.385,Debit,1000,57,ATM,3,B
5,83,5005,4995,4995,0,2018-06-15 17:29:05.385,Credit,10000,30,POS,Internet,A
0,3,5005,1000,1000,0,2018-06-15 17:29:05.385,Debit,1000,57,ATM,3,B
1,1,5005,5000,5000,0,2018-06-15 17:29:05.385,Credit,5000,7,ATM,1,C
9,83,5006,4987,4987,0,2018-06-15 17:30:45.385,Credit,20000,14,POS,Internet,A
4,83,5007,1000,1000,0,2018-06-15 17:30:45.385,Debit,1000,79,POS,Internet,A
0,3,5005,1000,1000,0,2018-06-15 17:29:05.385,Debit,1000,57,ATM,3,B
0,3,5005,1000,1000,0,2018-06-15 17:30:45.385,Debit,1000,57,ATM,3,B
6,83,5006,5000,5000,0,2018-06-15 17:32:25.385,Credit,5000,71,POS,Internet,A
0,3,5006,1000,1000,0,2018-06-15 17:32:25.385,Debit,1000,57,ATM,3,B
0,3,5005,1000,1000,0,2018-06-15 17:32:25.385,Debit,1000,57,ATM,3,B
0,3,5007,1000,1000,0,2018-06-15 17:32:25.385,Debit,1000,57,ATM,3,B
0,3,5005,1000,1000,0,2018-06-15 17:32:25.385,Debit,1000,57,ATM,3,B
5,3,5005,4995,4995,0,2018-06-15 17:32:25.385,Credit,10000,30,ATM,3,B
0,84,5005,1000,1000,0,2018-06-15 17:32:25.385,Debit,1000,57,POS,Internet,E
9,83,5004,4987,4987,0,2018-06-15 17:34:05.385,Credit,20000,14,POS,Internet,A
5,3,5004,4995,4995,0,2018-06-15 17:34:05.385,Credit,10000,30,ATM,3,B
5,3,5005,4995,4995,0,2018-06-15 17:34:05.385,Credit,10000,30,ATM,3,B
3,84,5004,1000,1000,0,2018-06-15 17:34:05.385,Debit,1000,0,POS,Internet,E
5,3,5005,4995,4995,0,2018-06-15 17:34:05.385,Credit,10000,30,ATM,3,B
4,3,5004,1000,1000,0,2018-06-15 17:34:05.385,Debit,1000,79,ATM,3,B
7,3,5003,5000,5000,0,2018-06-15 17:34:05.385,Credit,5000,46,ATM,3,B
7,3,5005,5000,5000,0,2018-06-15 17:35:45.385,Credit,5000,46,ATM,3,B
3,3,5005,1000,1000,0,2018-06-15 17:35:45.385,Debit,1000,0,ATM,3,B
6,3,5006,5000,5000,0,2018-06-15 17:35:45.385,Credit,5000,71,ATM,3,B
5,83,5006,4995,4995,0,2018-06-15 17:34:05.385,Credit,10000,30,POS,Internet,A
2,3,5005,5000,5000,0,2018-06-15 17:35:45.385,Credit,5000,39,ATM,3,B
9,83,5006,4987,4987,0,2018-06-15 17:35:45.385,Credit,20000,14,POS,Internet,A
5,3,5005,4995,4995,0,2018-06-15 17:35:45.385,Credit,10000,30,ATM,3,B
4,3,5003,1000,1000,0,2018-06-15 17:35:45.385,Debit,1000,79,ATM,3,B
4,3,5006,1000,1000,0,2018-06-15 17:37:25.385,Debit,1000,79,ATM,3,B
3,84,5004,1000,1000,0,2018-06-15 17:37:25.385,Debit,1000,0,POS,Internet,E
