CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
5,81,100,10000,9900,1,2018-06-12 22:06:04.296,Credit,20000,75,POS,Internet,E
4,81,2000,1000,1000,0,2018-06-12 22:54:24.296,Credit,10000,47,POS,Internet,E
3,81,3000,9000,6000,1,2018-06-12 23:14:24.296,Credit,30000,17,POS,Internet,E
1,81,10000,4000,4000,0,2018-06-13 02:32:44.296,Credit,5000,20,POS,Internet,E
1,81,100,4000,3900,1,2018-06-13 04:44:24.296,Credit,5000,20,POS,Internet,E
4,81,3000,10000,7000,1,2018-06-13 06:42:44.296,Credit,10000,47,POS,Internet,E
0,81,12000,3000,3000,0,2018-06-13 10:37:44.296,Credit,5000,28,POS,Internet,E
6,81,4000,5000,1000,1,2018-06-13 11:09:24.296,Credit,5000,45,POS,Internet,E
1,81,3000,3900,900,1,2018-06-13 14:29:24.296,Credit,5000,20,POS,Internet,E
8,81,12000,1000,1000,0,2018-06-13 17:16:04.296,Credit,10000,68,POS,Internet,E
3,81,2000,6000,4000,1,2018-06-13 18:29:24.296,Credit,30000,17,POS,Internet,E
2,81,3000,1000,1000,0,2018-06-13 18:54:24.296,Debit,1000,50,POS,Internet,E
0,81,500,3000,2500,1,2018-06-13 19:29:24.296,Credit,5000,28,POS,Internet,E
4,81,4000,10000,6000,1,2018-06-13 20:17:44.296,Credit,10000,47,POS,Internet,E
9,81,1000,15000,14000,1,2018-06-13 22:02:44.296,Credit,20000,72,POS,Internet,E
9,81,5000,14000,9000,1,2018-06-14 00:31:04.296,Credit,20000,72,POS,Internet,E
9,81,12000,9000,9000,0,2018-06-14 02:27:44.296,Credit,20000,72,POS,Internet,E
5,81,5000,20000,15000,1,2018-06-14 05:16:04.296,Credit,20000,75,POS,Internet,E
9,81,500,9000,8500,1,2018-06-14 06:19:24.296,Credit,20000,72,POS,Internet,E
8,81,3000,1000,1000,0,2018-06-14 07:26:04.296,Credit,10000,68,POS,Internet,E
9,81,12000,8500,8500,0,2018-06-14 08:16:04.296,Credit,20000,72,POS,Internet,E
9,81,500,8500,8000,1,2018-06-14 09:24:24.296,Credit,20000,72,POS,Internet,E
7,81,500,1000,500,1,2018-06-14 10:44:24.296,Debit,1000,17,POS,Internet,E
0,81,4000,2500,2500,0,2018-06-14 12:27:44.296,Credit,5000,28,POS,Internet,E
0,81,12000,2500,2500,0,2018-06-14 15:47:44.296,Credit,5000,28,POS,Internet,E
0,81,1000,2500,1500,1,2018-06-14 22:44:24.296,Credit,5000,28,POS,Internet,E
3,81,500,4000,3500,1,2018-06-15 06:27:44.296,Credit,30000,17,POS,Internet,E
0,81,500,1500,1000,1,2018-06-15 07:19:24.296,Credit,5000,28,POS,Internet,E
4,81,100,10000,9900,1,2018-06-15 09:02:44.296,Credit,10000,47,POS,Internet,E
0,81,2000,1000,1000,0,2018-06-15 09:36:04.296,Credit,5000,28,POS,Internet,E
3,81,1000,3500,2500,1,2018-06-15 11:31:04.296,Credit,30000,17,POS,Internet,E
2,81,12000,1000,1000,0,2018-06-15 12:54:24.296,Debit,1000,50,POS,Internet,E
2,81,500,1000,500,1,2018-06-15 16:47:44.296,Debit,1000,50,POS,Internet,E
8,81,7000,1000,1000,0,2018-06-15 20:26:04.296,Credit,10000,68,POS,Internet,E
0,81,5000,1000,1000,0,2018-06-15 21:27:44.296,Credit,5000,28,POS,Internet,E
6,81,4000,1000,1000,0,2018-06-15 22:37:44.296,Credit,5000,45,POS,Internet,E
7,81,12000,1000,1000,0,2018-06-16 01:57:44.296,Debit,1000,17,POS,Internet,E
5,81,2000,15000,13000,1,2018-06-16 02:14:24.296,Credit,20000,75,POS,Internet,E
7,81,12000,1000,1000,0,2018-06-16 02:46:04.296,Debit,1000,17,POS,Internet,E
5,81,3000,13000,10000,1,2018-06-16 04:59:24.296,Credit,20000,75,POS,Internet,E
4,81,3000,9900,6900,1,2018-06-16 06:37:44.296,Credit,10000,47,POS,Internet,E
4,81,100,6900,6800,1,2018-06-16 08:04:24.296,Credit,10000,47,POS,Internet,E
5,81,12000,10000,10000,0,2018-06-16 11:21:04.296,Credit,20000,75,POS,Internet,E
6,81,4000,1000,1000,0,2018-06-16 13:21:04.296,Credit,5000,45,POS,Internet,E
1,81,7000,900,900,0,2018-06-16 18:19:24.296,Credit,5000,20,POS,Internet,E
0,81,5000,1000,1000,0,2018-06-16 18:36:04.296,Credit,5000,28,POS,Internet,E
9,81,2000,20000,18000,1,2018-06-17 00:59:24.296,Credit,20000,72,POS,Internet,E
9,81,3000,18000,15000,1,2018-06-17 01:14:24.296,Credit,20000,72,POS,Internet,E
3,81,10000,2500,2500,0,2018-06-17 01:47:44.296,Credit,30000,17,POS,Internet,E
6,81,2000,1000,1000,0,2018-06-17 02:39:24.296,Credit,5000,45,POS,Internet,E
4,81,3000,6800,3800,1,2018-06-17 04:01:04.296,Credit,10000,47,POS,Internet,E
1,81,4000,900,900,0,2018-06-17 05:59:24.296,Credit,5000,20,POS,Internet,E
6,81,2000,1000,1000,0,2018-06-17 14:02:44.296,Credit,5000,45,POS,Internet,E
7,81,100,1000,900,1,2018-06-17 18:11:04.296,Debit,1000,17,POS,Internet,E
4,81,3000,3800,800,1,2018-06-17 23:47:44.296,Credit,10000,47,POS,Internet,E
4,81,7000,800,800,0,2018-06-18 00:37:44.296,Credit,10000,47,POS,Internet,E
3,81,3000,2500,2500,0,2018-06-18 06:11:04.296,Credit,30000,17,POS,Internet,E
1,81,2000,900,900,0,2018-06-18 13:24:24.296,Credit,5000,20,POS,Internet,E
3,81,7000,2500,2500,0,2018-06-18 22:32:44.296,Credit,30000,17,POS,Internet,E
8,81,1000,1000,0,1,2018-06-19 00:29:24.296,Credit,10000,68,POS,Internet,E
9,81,3000,15000,12000,1,2018-06-19 04:39:24.296,Credit,20000,72,POS,Internet,E
2,81,1000,1000,0,1,2018-06-19 06:39:24.296,Debit,1000,50,POS,Internet,E
2,81,4000,0,0,0,2018-06-19 06:39:24.296,Debit,1000,50,POS,Internet,E
2,81,500,0,0,0,2018-06-19 06:52:44.296,Debit,1000,50,POS,Internet,E
1,81,1000,900,900,0,2018-06-19 12:09:24.296,Credit,5000,20,POS,Internet,E
9,81,3000,12000,9000,1,2018-06-19 21:54:24.296,Credit,20000,72,POS,Internet,E
5,81,3000,10000,7000,1,2018-06-19 22:42:44.296,Credit,20000,75,POS,Internet,E
5,81,12000,7000,7000,0,2018-06-20 03:11:04.296,Credit,20000,75,POS,Internet,E
6,81,12000,1000,1000,0,2018-06-20 08:24:24.296,Credit,5000,45,POS,Internet,E
2,81,10000,1000,1000,0,2018-06-20 13:09:24.296,Debit,1000,50,POS,Internet,E
4,81,10000,800,800,0,2018-06-20 14:01:04.296,Credit,10000,47,POS,Internet,E
8,81,12000,0,0,0,2018-06-20 14:17:44.296,Credit,10000,68,POS,Internet,E
4,81,100,800,700,1,2018-06-20 14:34:24.296,Credit,10000,47,POS,Internet,E
3,81,12000,2500,2500,0,2018-06-20 23:57:44.296,Credit,30000,17,POS,Internet,E
3,81,12000,2500,2500,0,2018-06-21 07:29:24.296,Credit,30000,17,POS,Internet,E
