CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
72,33,10000,1000,1000,0,2018-06-11 01:07:16.568,Debit,1000,77,ATM,33,C
54,123,10000,1000,1000,0,2018-06-11 01:22:16.568,Debit,1000,55,POS,Internet,A
46,57,100,5000,4900,1,2018-06-11 01:42:16.568,Credit,5000,5,ATM,57,A
59,154,100,1000,900,1,2018-06-11 01:53:56.568,Debit,1000,69,POS,Internet,A
68,152,10000,9900,9900,0,2018-06-11 02:45:36.568,Credit,10000,18,POS,Internet,E
98,142,1000,1000,0,1,2018-06-11 03:20:36.568,Debit,1000,32,POS,Internet,E
20,127,100,1000,900,1,2018-06-11 03:52:16.568,Debit,1000,International,POS,Internet,A
89,130,1000,8800,7800,1,2018-06-11 04:12:16.568,Credit,10000,71,POS,Internet,D
87,158,10000,1000,1000,0,2018-06-11 04:12:16.568,Debit,1000,21,POS,Internet,D
39,76,100,5000,4900,1,2018-06-11 04:12:16.568,Credit,5000,65,ATM,76,C
67,99,10000,1000,1000,0,2018-06-11 04:12:16.568,Debit,1000,52,POS,Internet,E
8,94,1000,5000,4000,1,2018-06-11 04:42:16.568,Credit,5000,10,POS,Internet,B
37,115,1000,1000,0,1,2018-06-11 05:52:16.568,Debit,1000,70,POS,Internet,B
13,116,100,1000,900,1,2018-06-11 06:05:36.568,Debit,1000,72,POS,Internet,A
76,37,100,5000,4900,1,2018-06-11 06:40:36.568,Credit,5000,13,ATM,37,C
58,9,10000,5000,5000,0,2018-06-11 06:55:36.568,Credit,5000,23,ATM,9,B
38,150,10000,1000,1000,0,2018-06-11 07:48:56.568,Debit,1000,42,POS,Internet,E
86,87,10000,9000,9000,0,2018-06-11 07:48:56.568,Credit,10000,62,POS,Internet,E
21,124,1000,1000,0,1,2018-06-11 08:02:16.568,Debit,1000,67,POS,Internet,E
29,145,100,9000,8900,1,2018-06-11 08:02:16.568,Credit,10000,0,POS,Internet,C
32,17,1000,4900,3900,1,2018-06-11 08:02:16.568,Credit,5000,59,ATM,17,E
14,8,10000,1000,1000,0,2018-06-11 08:52:16.568,Debit,1000,26,ATM,8,E
98,19,1000,0,0,0,2018-06-11 09:10:36.568,Debit,1000,32,ATM,19,A
20,63,1000,900,900,0,2018-06-11 09:28:56.568,Debit,1000,International,ATM,63,E
30,53,1000,4900,3900,1,2018-06-11 09:28:56.568,Credit,5000,49,ATM,53,C
94,90,10000,10000,0,1,2018-06-11 09:28:56.568,Credit,10000,49,POS,Internet,A
98,23,1000,0,0,0,2018-06-11 10:00:36.568,Debit,1000,32,ATM,23,A
56,1,100,4000,3900,1,2018-06-11 10:17:16.568,Credit,5000,42,ATM,1,A
1,47,100,1000,900,1,2018-06-11 10:33:56.568,Debit,1000,43,ATM,47,B
10,100,1000,10000,9000,1,2018-06-11 10:35:36.568,Credit,20000,55,POS,Internet,E
44,53,100,1000,900,1,2018-06-11 10:35:36.568,Debit,1000,68,ATM,53,C
4,137,10000,30000,20000,1,2018-06-11 10:50:36.568,Credit,30000,International,POS,Internet,D
52,72,10000,20000,10000,1,2018-06-11 10:50:36.568,Credit,20000,International,ATM,72,B
81,54,100,9900,9800,1,2018-06-11 11:57:16.568,Credit,10000,14,ATM,54,B
59,142,1000,900,900,0,2018-06-11 11:57:16.568,Debit,1000,69,POS,Internet,E
2,28,10000,20000,10000,1,2018-06-11 12:13:56.568,Credit,20000,15,ATM,28,D
4,157,1000,20000,19000,1,2018-06-11 12:13:56.568,Credit,30000,International,POS,Internet,B
81,159,1000,9800,8800,1,2018-06-11 12:15:36.568,Credit,10000,14,POS,Internet,D
47,93,100,19900,19800,1,2018-06-11 12:28:56.568,Credit,30000,33,POS,Internet,A
41,100,1000,1000,0,1,2018-06-11 12:48:56.568,Debit,1000,69,POS,Internet,E
34,64,10000,1000,1000,0,2018-06-11 12:48:56.568,Debit,1000,21,ATM,64,B
94,161,1000,0,0,0,2018-06-11 13:03:56.568,Credit,10000,49,POS,Internet,E
90,152,100,5000,4900,1,2018-06-11 13:18:56.568,Credit,5000,15,POS,Internet,E
66,40,100,1000,900,1,2018-06-11 13:18:56.568,Debit,1000,28,ATM,40,B
79,86,100,1000,900,1,2018-06-11 13:35:36.568,Debit,1000,26,POS,Internet,A
69,150,1000,0,0,0,2018-06-11 13:53:56.568,Debit,1000,0,POS,Internet,E
66,145,10000,900,900,0,2018-06-11 13:53:56.568,Debit,1000,28,POS,Internet,C
31,110,100,1000,900,1,2018-06-11 14:12:16.568,Debit,1000,71,POS,Internet,B
40,21,10000,20000,10000,1,2018-06-11 14:12:16.568,Credit,20000,68,ATM,21,A
78,115,10000,5000,5000,0,2018-06-11 14:12:16.568,Credit,5000,11,POS,Internet,B
64,102,100,4900,4800,1,2018-06-11 14:27:16.568,Credit,5000,9,POS,Internet,A
8,5,10000,4000,4000,0,2018-06-11 14:42:16.568,Credit,5000,10,ATM,5,B
76,95,100,4900,4800,1,2018-06-11 15:00:36.568,Credit,5000,13,POS,Internet,C
30,134,100,3900,3800,1,2018-06-11 15:00:36.568,Credit,5000,49,POS,Internet,D
15,107,1000,0,0,0,2018-06-11 15:18:56.568,Credit,10000,35,POS,Internet,D
83,36,100,5000,4900,1,2018-06-11 16:05:36.568,Credit,5000,35,ATM,36,A
62,112,1000,1000,0,1,2018-06-11 16:08:56.568,Debit,1000,46,POS,Internet,D
29,37,10000,8900,8900,0,2018-06-11 16:08:56.568,Credit,10000,0,ATM,37,C
16,119,100,4000,3900,1,2018-06-11 16:23:56.568,Credit,5000,68,POS,Internet,D
76,33,100,4800,4700,1,2018-06-11 16:42:16.568,Credit,5000,13,ATM,33,C
20,134,10000,900,900,0,2018-06-11 16:57:16.568,Debit,1000,International,POS,Internet,D
99,4,10000,10000,0,1,2018-06-11 17:32:16.568,Credit,10000,40,ATM,4,E
41,81,100,0,0,0,2018-06-11 17:32:16.568,Debit,1000,69,POS,Internet,A
18,77,100,5000,4900,1,2018-06-11 17:32:16.568,Credit,5000,16,ATM,77,C
74,133,10000,10000,0,1,2018-06-11 17:45:36.568,Credit,10000,58,POS,Internet,C
62,148,10000,0,0,0,2018-06-11 18:03:56.568,Debit,1000,46,POS,Internet,B
93,121,100,1000,900,1,2018-06-11 18:28:56.568,Debit,1000,78,POS,Internet,C
30,14,1000,3800,2800,1,2018-06-11 18:33:56.568,Credit,5000,49,ATM,14,D
97,151,1000,1000,0,1,2018-06-11 18:35:36.568,Debit,1000,21,POS,Internet,C
63,149,1000,1000,0,1,2018-06-11 18:53:56.568,Debit,1000,55,POS,Internet,A
52,137,10000,10000,0,1,2018-06-11 18:55:36.568,Credit,20000,International,POS,Internet,D
94,110,100,0,0,0,2018-06-11 18:55:36.568,Credit,10000,49,POS,Internet,B
39,51,1000,4900,3900,1,2018-06-11 19:08:56.568,Credit,5000,65,ATM,51,D
57,16,1000,10000,9000,1,2018-06-11 19:08:56.568,Credit,10000,68,ATM,16,A
68,144,100,9900,9800,1,2018-06-11 19:10:36.568,Credit,10000,18,POS,Internet,A
99,2,100,0,0,0,2018-06-11 19:40:36.568,Credit,10000,40,ATM,2,E
80,152,10000,5000,5000,0,2018-06-11 20:00:36.568,Credit,5000,42,POS,Internet,E
67,103,10000,1000,1000,0,2018-06-11 20:00:36.568,Debit,1000,52,POS,Internet,C
27,102,1000,0,0,0,2018-06-11 20:48:56.568,Credit,10000,76,POS,Internet,A
82,18,100,1000,900,1,2018-06-11 20:48:56.568,Debit,1000,58,ATM,18,D
71,46,10000,1000,1000,0,2018-06-11 22:12:16.568,Debit,1000,18,ATM,46,E
73,47,100,1000,900,1,2018-06-11 23:03:56.568,Debit,1000,2,ATM,47,B
95,87,1000,20000,19000,1,2018-06-11 23:20:36.568,Credit,20000,68,POS,Internet,E
38,15,100,1000,900,1,2018-06-11 23:20:36.568,Debit,1000,42,ATM,15,C
7,60,1000,1000,0,1,2018-06-11 23:35:36.568,Debit,1000,37,ATM,60,C
36,15,10000,18900,8900,1,2018-06-11 23:35:36.568,Credit,20000,36,ATM,15,C
75,117,100,1000,900,1,2018-06-11 23:35:36.568,Debit,1000,10,POS,Internet,C
79,121,1000,900,900,0,2018-06-11 23:52:16.568,Debit,1000,26,POS,Internet,C
25,45,100,20000,19900,1,2018-06-12 00:08:56.568,Credit,20000,67,ATM,45,B
33,129,10000,10000,0,1,2018-06-12 00:27:16.568,Credit,10000,7,POS,Internet,C
30,106,100,2800,2700,1,2018-06-12 00:58:56.568,Credit,5000,49,POS,Internet,C
81,4,100,8800,8700,1,2018-06-12 01:48:56.568,Credit,10000,14,ATM,4,E
19,29,100,19900,19800,1,2018-06-12 02:07:16.568,Credit,20000,67,ATM,29,B
16,18,10000,3900,3900,0,2018-06-12 02:38:56.568,Credit,5000,68,ATM,18,D
69,127,100,1000,900,1,2018-06-12 02:57:16.568,Debit,1000,0,POS,Internet,A
90,95,10000,4900,4900,0,2018-06-12 03:13:56.568,Credit,5000,15,POS,Internet,C
15,124,10000,0,0,0,2018-06-12 03:13:56.568,Credit,10000,35,POS,Internet,E
45,144,10000,9000,9000,0,2018-06-12 03:13:56.568,Credit,10000,64,POS,Internet,A
50,154,100,0,0,0,2018-06-12 03:30:36.568,Credit,10000,27,POS,Internet,A
38,76,10000,1000,1000,0,2018-06-12 03:47:16.568,Debit,1000,42,ATM,76,C
87,66,100,1000,900,1,2018-06-12 04:03:56.568,Debit,1000,21,ATM,66,C
27,131,10000,0,0,0,2018-06-12 04:35:36.568,Credit,10000,76,POS,Internet,B
60,24,100,4000,3900,1,2018-06-12 04:53:56.568,Credit,5000,1,ATM,24,C
75,67,1000,1000,0,1,2018-06-12 05:45:36.568,Debit,1000,10,ATM,67,B
70,14,10000,1000,1000,0,2018-06-12 05:45:36.568,Debit,1000,42,ATM,14,D
10,97,100,9000,8900,1,2018-06-12 06:02:16.568,Credit,20000,55,POS,Internet,C
38,153,10000,1000,1000,0,2018-06-12 06:02:16.568,Debit,1000,42,POS,Internet,E
32,71,10000,3900,3900,0,2018-06-12 06:02:16.568,Credit,5000,59,ATM,71,A
83,158,1000,4900,3900,1,2018-06-12 06:02:16.568,Credit,5000,35,POS,Internet,D
36,73,1000,8900,7900,1,2018-06-12 06:15:36.568,Credit,20000,36,ATM,73,E
42,99,100,1000,900,1,2018-06-12 06:15:36.568,Debit,1000,22,POS,Internet,E
23,87,100,1000,900,1,2018-06-12 06:15:36.568,Debit,1000,29,POS,Internet,E
62,14,1000,1000,0,1,2018-06-12 06:15:36.568,Debit,1000,46,ATM,14,D
99,0,1000,0,0,0,2018-06-12 06:33:56.568,Credit,10000,40,ATM,0,D
53,152,100,19900,19800,1,2018-06-12 06:50:36.568,Credit,20000,26,POS,Internet,E
6,106,1000,20000,19000,1,2018-06-12 07:55:36.568,Credit,30000,65,POS,Internet,C
22,99,10000,5000,5000,0,2018-06-12 08:28:56.568,Credit,5000,36,POS,Internet,E
90,91,100,4900,4800,1,2018-06-12 08:48:56.568,Credit,5000,15,POS,Internet,C
26,64,1000,30000,29000,1,2018-06-12 08:48:56.568,Credit,30000,74,ATM,64,B
18,109,100,4900,4800,1,2018-06-12 08:48:56.568,Credit,5000,16,POS,Internet,B
97,96,10000,1000,1000,0,2018-06-12 09:12:16.568,Debit,1000,21,POS,Internet,B
26,64,100,29000,28900,1,2018-06-12 09:13:56.568,Credit,30000,74,ATM,64,B
22,54,100,5000,4900,1,2018-06-12 09:18:56.568,Credit,5000,36,ATM,54,B
45,144,1000,9000,8000,1,2018-06-12 09:18:56.568,Credit,10000,64,POS,Internet,A
91,101,10000,1000,1000,0,2018-06-12 10:08:56.568,Debit,1000,29,POS,Internet,B
12,141,10000,1000,1000,0,2018-06-12 10:08:56.568,Debit,1000,59,POS,Internet,B
55,150,1000,1000,0,1,2018-06-12 10:27:16.568,Debit,1000,38,POS,Internet,E
7,104,100,1000,900,1,2018-06-12 10:27:16.568,Debit,1000,37,POS,Internet,E
44,39,100,1000,900,1,2018-06-12 10:27:16.568,Debit,1000,68,ATM,39,B
70,24,1000,1000,0,1,2018-06-12 11:00:36.568,Debit,1000,42,ATM,24,C
10,6,1000,8900,7900,1,2018-06-12 11:00:36.568,Credit,20000,55,ATM,6,B
87,153,10000,900,900,0,2018-06-12 12:07:16.568,Debit,1000,21,POS,Internet,E
67,74,10000,1000,1000,0,2018-06-12 12:55:36.568,Debit,1000,52,ATM,74,C
25,90,10000,19900,9900,1,2018-06-12 12:55:36.568,Credit,20000,67,POS,Internet,A
20,13,1000,1000,0,1,2018-06-12 13:13:56.568,Debit,1000,International,ATM,13,C
92,12,1000,0,0,0,2018-06-12 13:33:56.568,Credit,10000,23,ATM,12,A
58,12,1000,5000,4000,1,2018-06-12 13:33:56.568,Credit,5000,23,ATM,12,A
91,58,10000,1000,1000,0,2018-06-12 14:20:36.568,Debit,1000,29,ATM,58,D
68,142,10000,9800,9800,0,2018-06-12 14:37:16.568,Credit,10000,18,POS,Internet,E
55,154,10000,0,0,0,2018-06-12 14:55:36.568,Debit,1000,38,POS,Internet,A
4,148,10000,19000,9000,1,2018-06-12 15:45:36.568,Credit,30000,International,POS,Internet,B
69,3,10000,900,900,0,2018-06-12 16:00:36.568,Debit,1000,0,ATM,3,E
81,94,100,8700,8600,1,2018-06-12 17:07:16.568,Credit,10000,14,POS,Internet,B
15,36,1000,0,0,0,2018-06-12 17:20:36.568,Credit,10000,35,ATM,36,A
33,106,10000,0,0,0,2018-06-12 17:40:36.568,Credit,10000,7,POS,Internet,C
19,8,100,19800,19700,1,2018-06-12 17:40:36.568,Credit,20000,67,ATM,8,E
48,152,10000,1000,1000,0,2018-06-12 17:55:36.568,Debit,1000,74,POS,Internet,E
1,27,1000,1000,0,1,2018-06-12 18:15:36.568,Debit,1000,43,ATM,27,D
42,122,10000,900,900,0,2018-06-12 18:15:36.568,Debit,1000,22,POS,Internet,E
26,54,100,28900,28800,1,2018-06-12 18:32:16.568,Credit,30000,74,ATM,54,B
57,39,100,10000,9900,1,2018-06-12 18:52:16.568,Credit,10000,68,ATM,39,B
53,11,1000,19800,18800,1,2018-06-12 19:02:16.568,Credit,20000,26,ATM,11,D
56,103,100,3900,3800,1,2018-06-12 19:02:16.568,Credit,5000,42,POS,Internet,C
78,73,100,5000,4900,1,2018-06-12 19:20:36.568,Credit,5000,11,ATM,73,E
53,81,100,18800,18700,1,2018-06-12 19:38:56.568,Credit,20000,26,POS,Internet,A
59,117,1000,1000,0,1,2018-06-12 20:12:16.568,Debit,1000,69,POS,Internet,C
10,18,100,7900,7800,1,2018-06-12 20:25:36.568,Credit,20000,55,ATM,18,D
93,69,100,1000,900,1,2018-06-12 20:25:36.568,Debit,1000,78,ATM,69,A
12,71,100,1000,900,1,2018-06-12 20:45:36.568,Debit,1000,59,ATM,71,A
1,69,10000,0,0,0,2018-06-12 21:18:56.568,Debit,1000,43,ATM,69,A
83,126,10000,3900,3900,0,2018-06-12 21:18:56.568,Credit,5000,35,POS,Internet,B
66,11,10000,1000,1000,0,2018-06-12 21:18:56.568,Debit,1000,28,ATM,11,D
98,127,10000,1000,1000,0,2018-06-12 21:18:56.568,Debit,1000,32,POS,Internet,A
78,78,100,4900,4800,1,2018-06-12 21:50:36.568,Credit,5000,11,ATM,78,E
74,61,100,0,0,0,2018-06-12 21:50:36.568,Credit,10000,58,ATM,61,A
43,39,100,1000,900,1,2018-06-12 22:07:16.568,Debit,1000,50,ATM,39,B
69,18,1000,900,900,0,2018-06-12 22:23:56.568,Debit,1000,0,ATM,18,D
89,158,100,7800,7700,1,2018-06-12 22:23:56.568,Credit,10000,71,POS,Internet,D
21,157,1000,1000,0,1,2018-06-12 22:40:36.568,Debit,1000,67,POS,Internet,B
33,51,10000,0,0,0,2018-06-12 22:57:16.568,Credit,10000,7,ATM,51,D
38,131,100,1000,900,1,2018-06-12 22:57:16.568,Debit,1000,42,POS,Internet,B
28,29,1000,1000,0,1,2018-06-12 23:13:56.568,Debit,1000,40,ATM,29,B
31,52,100,1000,900,1,2018-06-12 23:28:56.568,Debit,1000,71,ATM,52,B
87,97,10000,900,900,0,2018-06-12 23:45:36.568,Debit,1000,21,POS,Internet,C
53,68,10000,18700,8700,1,2018-06-12 23:45:36.568,Credit,20000,26,ATM,68,E
24,140,100,5000,4900,1,2018-06-13 00:20:36.568,Credit,5000,48,POS,Internet,D
79,139,1000,1000,0,1,2018-06-13 00:20:36.568,Debit,1000,26,POS,Internet,B
69,78,10000,1000,1000,0,2018-06-13 00:38:56.568,Debit,1000,0,ATM,78,E
51,43,100,5000,4900,1,2018-06-13 00:55:36.568,Credit,5000,49,ATM,43,D
47,32,1000,19800,18800,1,2018-06-13 00:55:36.568,Credit,30000,33,ATM,32,C
30,154,1000,2700,1700,1,2018-06-13 01:27:16.568,Credit,5000,49,POS,Internet,A
97,36,10000,1000,1000,0,2018-06-13 01:27:16.568,Debit,1000,21,ATM,36,A
80,94,100,5000,4900,1,2018-06-13 01:43:56.568,Credit,5000,42,POS,Internet,B
74,156,100,0,0,0,2018-06-13 01:58:56.568,Credit,10000,58,POS,Internet,A
68,27,10000,9800,9800,0,2018-06-13 01:58:56.568,Credit,10000,18,ATM,27,D
43,35,1000,1000,0,1,2018-06-13 02:17:16.568,Debit,1000,50,ATM,35,E
28,42,10000,1000,1000,0,2018-06-13 02:52:16.568,Debit,1000,40,ATM,42,D
21,10,10000,1000,1000,0,2018-06-13 03:08:56.568,Debit,1000,67,ATM,10,C
28,105,100,1000,900,1,2018-06-13 03:08:56.568,Debit,1000,40,POS,Internet,B
38,48,1000,1000,0,1,2018-06-13 03:40:36.568,Debit,1000,42,ATM,48,C
81,30,10000,8600,8600,0,2018-06-13 04:00:36.568,Credit,10000,14,ATM,30,E
88,103,1000,5000,4000,1,2018-06-13 04:02:16.568,Credit,5000,International,POS,Internet,C
51,130,10000,4900,4900,0,2018-06-13 04:02:16.568,Credit,5000,49,POS,Internet,D
9,117,1000,1000,0,1,2018-06-13 04:02:16.568,Debit,1000,48,POS,Internet,C
80,152,10000,4900,4900,0,2018-06-13 04:30:36.568,Credit,5000,42,POS,Internet,E
2,12,1000,10000,9000,1,2018-06-13 04:45:36.568,Credit,20000,15,ATM,12,A
35,67,10000,9000,9000,0,2018-06-13 05:02:16.568,Credit,20000,46,ATM,67,B
78,20,10000,4800,4800,0,2018-06-13 05:02:16.568,Credit,5000,11,ATM,20,A
78,135,100,4800,4700,1,2018-06-13 05:18:56.568,Credit,5000,11,POS,Internet,C
82,111,1000,1000,0,1,2018-06-13 05:52:16.568,Debit,1000,58,POS,Internet,E
75,109,10000,1000,1000,0,2018-06-13 06:25:36.568,Debit,1000,10,POS,Internet,B
48,65,10000,1000,1000,0,2018-06-13 06:25:36.568,Debit,1000,74,ATM,65,D
57,13,1000,10000,9000,1,2018-06-13 06:43:56.568,Credit,10000,68,ATM,13,C
46,155,100,4900,4800,1,2018-06-13 07:00:36.568,Credit,5000,5,POS,Internet,B
59,140,10000,1000,1000,0,2018-06-13 07:15:36.568,Debit,1000,69,POS,Internet,D
