CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
94,165,1000,10000,9000,1,2018-06-12 14:10:29.135,Credit,10000,44,POS,Internet,A
1,31,100,10000,9900,1,2018-06-12 19:12:09.135,Credit,10000,64,ATM,31,B
86,8,10000,30000,20000,1,2018-06-12 19:30:29.135,Credit,30000,47,ATM,8,E
1,91,10000,9900,9900,0,2018-06-12 21:27:09.135,Credit,10000,64,POS,Internet,C
46,35,10000,20000,10000,1,2018-06-13 03:15:29.135,Credit,20000,21,ATM,35,D
36,9,1000,1000,0,1,2018-06-13 04:22:09.135,Debit,1000,6,ATM,9,B
92,121,100,1000,900,1,2018-06-13 06:17:09.135,Debit,1000,35,POS,Internet,A
78,78,100,1000,900,1,2018-06-13 07:43:49.135,Debit,1000,7,ATM,78,E
83,151,100,20000,19900,1,2018-06-13 09:05:29.135,Credit,20000,9,POS,Internet,A
39,25,100,5000,4900,1,2018-06-13 11:18:49.135,Credit,5000,28,ATM,25,B
37,108,10000,10000,0,1,2018-06-13 13:32:09.135,Credit,10000,26,POS,Internet,B
5,185,10000,10000,0,1,2018-06-13 17:27:09.135,Credit,10000,50,POS,Internet,A
48,104,100,1000,900,1,2018-06-13 17:27:09.135,Debit,1000,51,POS,Internet,D
8,173,1000,10000,9000,1,2018-06-13 23:50:29.135,Credit,10000,32,POS,Internet,C
94,166,1000,9000,8000,1,2018-06-14 02:52:09.135,Credit,10000,44,POS,Internet,B
75,159,10000,20000,10000,1,2018-06-14 04:50:29.135,Credit,20000,38,POS,Internet,D
92,71,100,1000,900,1,2018-06-14 07:35:29.135,Debit,1000,35,ATM,71,D
8,137,1000,9000,8000,1,2018-06-14 08:25:29.135,Credit,10000,32,POS,Internet,B
25,83,10000,1000,1000,0,2018-06-14 11:13:49.135,Debit,1000,73,POS,Internet,A
4,199,10000,1000,1000,0,2018-06-14 11:47:09.135,Debit,1000,19,POS,Internet,E
4,156,10000,1000,1000,0,2018-06-14 17:00:29.135,Debit,1000,19,POS,Internet,D
18,188,1000,1000,0,1,2018-06-14 20:40:29.135,Debit,1000,32,POS,Internet,C
75,99,1000,10000,9000,1,2018-06-15 00:50:29.135,Credit,20000,38,POS,Internet,E
33,40,100,10000,9900,1,2018-06-15 01:23:49.135,Credit,10000,55,ATM,40,E
61,163,1000,30000,29000,1,2018-06-15 06:55:29.135,Credit,30000,28,POS,Internet,A
55,191,100,5000,4900,1,2018-06-15 07:30:29.135,Credit,5000,5,POS,Internet,E
81,118,1000,1000,0,1,2018-06-15 09:07:09.135,Debit,1000,31,POS,Internet,D
57,130,10000,5000,5000,0,2018-06-15 11:37:09.135,Credit,5000,39,POS,Internet,D
30,23,1000,1000,0,1,2018-06-15 12:28:49.135,Debit,1000,44,ATM,23,C
45,77,100,5000,4900,1,2018-06-15 17:47:09.135,Credit,5000,60,ATM,77,B
70,131,1000,10000,9000,1,2018-06-15 22:47:09.135,Credit,10000,68,POS,Internet,C
68,174,10000,30000,20000,1,2018-06-16 00:25:29.135,Credit,30000,8,POS,Internet,A
46,41,10000,10000,0,1,2018-06-16 01:00:29.135,Credit,20000,21,ATM,41,A
4,129,1000,1000,0,1,2018-06-16 01:17:09.135,Debit,1000,19,POS,Internet,B
36,151,100,1000,900,1,2018-06-16 02:57:09.135,Debit,1000,6,POS,Internet,A
11,100,100,10000,9900,1,2018-06-16 04:35:29.135,Credit,10000,35,POS,Internet,D
58,125,1000,1000,0,1,2018-06-16 07:05:29.135,Debit,1000,19,POS,Internet,B
2,10,10000,1000,1000,0,2018-06-16 08:48:49.135,Debit,1000,18,ATM,10,D
79,60,10000,10000,0,1,2018-06-16 18:13:49.135,Credit,20000,21,ATM,60,A
3,75,1000,1000,0,1,2018-06-16 20:28:49.135,Debit,1000,51,ATM,75,C
6,123,100,19000,18900,1,2018-06-16 20:57:09.135,Credit,20000,6,POS,Internet,C
38,24,1000,1000,0,1,2018-06-16 21:47:09.135,Debit,1000,20,ATM,24,E
89,13,100,1000,900,1,2018-06-16 23:28:49.135,Debit,1000,55,ATM,13,D
81,42,100,1000,900,1,2018-06-17 00:18:49.135,Debit,1000,31,ATM,42,C
70,164,1000,9000,8000,1,2018-06-17 00:38:49.135,Credit,10000,68,POS,Internet,D
42,100,1000,1000,0,1,2018-06-17 01:45:29.135,Debit,1000,45,POS,Internet,D
37,184,1000,10000,9000,1,2018-06-17 01:58:49.135,Credit,10000,26,POS,Internet,A
39,112,1000,4900,3900,1,2018-06-17 10:17:09.135,Credit,5000,28,POS,Internet,A
89,20,1000,1000,0,1,2018-06-17 18:05:29.135,Debit,1000,55,ATM,20,B
25,31,1000,1000,0,1,2018-06-17 18:38:49.135,Debit,1000,73,ATM,31,B
15,1,1000,30000,29000,1,2018-06-17 19:47:09.135,Credit,30000,75,ATM,1,D
76,160,1000,20000,19000,1,2018-06-17 22:18:49.135,Credit,20000,65,POS,Internet,D
99,90,1000,20000,19000,1,2018-06-17 22:33:49.135,Credit,20000,56,POS,Internet,C
69,60,10000,1000,1000,0,2018-06-17 23:23:49.135,Debit,1000,75,ATM,60,A
37,189,1000,9000,8000,1,2018-06-18 01:02:09.135,Credit,10000,26,POS,Internet,C
38,100,10000,1000,1000,0,2018-06-18 04:23:49.135,Debit,1000,20,POS,Internet,D
60,177,100,20000,19900,1,2018-06-18 05:30:29.135,Credit,20000,52,POS,Internet,A
96,114,100,20000,19900,1,2018-06-18 09:07:09.135,Credit,20000,52,POS,Internet,A
6,84,100,20000,19900,1,2018-06-18 09:20:29.135,Credit,20000,6,POS,Internet,B
51,50,1000,1000,0,1,2018-06-18 17:58:49.135,Debit,1000,57,ATM,50,B
15,101,1000,29000,28000,1,2018-06-18 21:33:49.135,Credit,30000,75,POS,Internet,E
59,170,100,5000,4900,1,2018-06-19 01:28:49.135,Credit,5000,52,POS,Internet,D
45,119,100,4900,4800,1,2018-06-19 16:30:29.135,Credit,5000,60,POS,Internet,E
75,89,10000,9000,9000,0,2018-06-19 17:33:49.135,Credit,20000,38,POS,Internet,B
40,20,1000,10000,9000,1,2018-06-19 19:30:29.135,Credit,10000,60,ATM,20,B
14,7,100,5000,4900,1,2018-06-19 21:47:09.135,Credit,5000,16,ATM,7,E
40,18,1000,9000,8000,1,2018-06-19 22:53:49.135,Credit,10000,60,ATM,18,C
10,99,1000,5000,4000,1,2018-06-20 09:25:29.135,Credit,5000,33,POS,Internet,E
12,84,1000,10000,9000,1,2018-06-20 11:57:09.135,Credit,10000,38,POS,Internet,B
19,9,10000,10000,0,1,2018-06-20 14:25:29.135,Credit,10000,13,ATM,9,B
77,142,1000,20000,19000,1,2018-06-20 15:17:09.135,Credit,20000,33,POS,Internet,D
92,33,1000,1000,0,1,2018-06-20 16:22:09.135,Debit,1000,35,ATM,33,E
30,42,100,1000,900,1,2018-06-20 17:15:29.135,Debit,1000,44,ATM,42,C
27,193,1000,10000,9000,1,2018-06-20 18:05:29.135,Credit,10000,13,POS,Internet,D
34,132,10000,1000,1000,0,2018-06-20 18:50:29.135,Debit,1000,56,POS,Internet,E
10,107,1000,4000,3000,1,2018-06-20 19:08:49.135,Credit,5000,33,POS,Internet,C
25,124,100,1000,900,1,2018-06-20 23:18:49.135,Debit,1000,73,POS,Internet,D
82,160,1000,10000,9000,1,2018-06-21 02:42:09.135,Credit,10000,5,POS,Internet,D
