CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
788,26,10000,1000,1000,0,2018-06-11 22:00:32.639
644,27,10000,900,900,0,2018-06-11 22:00:32.639
467,32,100,5000,4900,1,2018-06-11 22:18:52.639
638,82,100,5000,4900,1,2018-06-11 22:33:52.639
889,27,10000,1000,1000,0,2018-06-11 22:33:52.639
384,48,1000,1000,0,1,2018-06-11 22:48:52.639
588,144,100,5000,4900,1,2018-06-11 23:07:12.639
815,73,100,1000,900,1,2018-06-11 23:07:12.639
325,95,100,5000,4900,1,2018-06-11 23:22:12.639
107,154,10000,1000,1000,0,2018-06-11 23:55:32.639
197,44,100,5000,4900,1,2018-06-12 00:13:52.639
706,43,100,30000,29900,1,2018-06-12 01:05:32.639
870,36,10000,1000,1000,0,2018-06-12 01:20:32.639
279,69,100,1000,900,1,2018-06-12 01:20:32.639
594,1,100,1000,900,1,2018-06-12 01:20:32.639
196,18,100,20000,19900,1,2018-06-12 02:08:52.639
713,121,10000,0,0,0,2018-06-12 02:27:12.639
221,47,100,1000,900,1,2018-06-12 02:27:12.639
571,116,10000,5000,5000,0,2018-06-12 02:43:52.639
358,152,100,10000,9900,1,2018-06-12 02:43:52.639
339,46,10000,5000,5000,0,2018-06-12 02:43:52.639
8,36,10000,10000,0,1,2018-06-12 02:43:52.639
769,73,1000,30000,29000,1,2018-06-12 02:43:52.639
181,106,1000,10000,9000,1,2018-06-12 03:15:32.639
161,137,100,1000,900,1,2018-06-12 03:15:32.639
687,145,10000,5000,5000,0,2018-06-12 03:15:32.639
356,21,10000,20000,10000,1,2018-06-12 03:32:12.639
365,115,100,10000,9900,1,2018-06-12 04:05:32.639
802,0,1000,1000,0,1,2018-06-12 04:05:32.639
773,143,100,1000,900,1,2018-06-12 04:25:32.639
280,27,100,1000,900,1,2018-06-12 04:25:32.639
802,68,1000,0,0,0,2018-06-12 04:40:32.639
292,61,10000,1000,1000,0,2018-06-12 04:40:32.639
331,14,10000,20000,10000,1,2018-06-12 04:57:12.639
341,159,100,5000,4900,1,2018-06-12 04:57:12.639
344,96,100,1000,900,1,2018-06-12 05:28:52.639
45,62,1000,5000,4000,1,2018-06-12 05:47:12.639
62,138,10000,1000,1000,0,2018-06-12 06:20:32.639
480,22,1000,10000,9000,1,2018-06-12 06:52:12.639
832,37,100,1000,900,1,2018-06-12 07:10:32.639
188,56,1000,1000,0,1,2018-06-12 07:10:32.639
850,64,10000,30000,20000,1,2018-06-12 07:10:32.639
463,37,100,5000,4900,1,2018-06-12 07:10:32.639
485,110,1000,1000,0,1,2018-06-12 07:42:12.639
309,51,100,30000,29900,1,2018-06-12 07:42:12.639
390,74,10000,10000,0,1,2018-06-12 08:00:32.639
48,109,100,30000,29900,1,2018-06-12 08:15:32.639
779,87,10000,30000,20000,1,2018-06-12 08:48:52.639
583,2,1000,30000,29000,1,2018-06-12 09:07:12.639
477,90,100,1000,900,1,2018-06-12 09:22:12.639
368,97,100,1000,900,1,2018-06-12 09:57:12.639
758,154,1000,20000,19000,1,2018-06-12 10:48:52.639
520,20,1000,5000,4000,1,2018-06-12 10:48:52.639
854,152,1000,1000,0,1,2018-06-12 10:48:52.639
698,154,100,1000,900,1,2018-06-12 11:20:32.639
225,42,100,1000,900,1,2018-06-12 12:10:32.639
186,8,10000,10000,0,1,2018-06-12 12:42:12.639
625,13,100,1000,900,1,2018-06-12 13:15:32.639
421,106,100,10000,9900,1,2018-06-12 13:15:32.639
921,31,100,30000,29900,1,2018-06-12 13:33:52.639
731,68,1000,20000,19000,1,2018-06-12 13:50:32.639
749,28,10000,1000,1000,0,2018-06-12 13:50:32.639
585,98,10000,10000,0,1,2018-06-12 14:08:52.639
147,72,100,3900,3800,1,2018-06-12 14:38:52.639
600,123,10000,1000,1000,0,2018-06-12 14:58:52.639
766,60,100,1000,900,1,2018-06-12 15:48:52.639
540,32,1000,5000,4000,1,2018-06-12 15:48:52.639
176,118,10000,1000,1000,0,2018-06-12 16:20:32.639
385,121,1000,1000,0,1,2018-06-12 16:37:12.639
724,142,100,10000,9900,1,2018-06-12 16:57:12.639
769,3,100,29000,28900,1,2018-06-12 17:10:32.639
866,128,10000,1000,1000,0,2018-06-12 17:28:52.639
881,23,10000,10000,0,1,2018-06-12 17:43:52.639
342,64,10000,1000,1000,0,2018-06-12 18:35:32.639
633,83,10000,1000,1000,0,2018-06-12 18:35:32.639
106,149,100,1000,900,1,2018-06-12 19:05:32.639
965,103,100,5000,4900,1,2018-06-12 19:05:32.639
678,163,1000,1000,0,1,2018-06-12 19:22:12.639
368,18,10000,900,900,0,2018-06-12 19:22:12.639
550,98,100,1000,900,1,2018-06-12 19:40:32.639
31,124,10000,10000,0,1,2018-06-12 20:13:52.639
65,154,10000,5000,5000,0,2018-06-12 20:32:12.639
416,115,100,10000,9900,1,2018-06-12 21:03:52.639
926,28,1000,10000,9000,1,2018-06-12 22:27:12.639
8,129,1000,0,0,0,2018-06-12 22:27:12.639
53,5,10000,5000,5000,0,2018-06-12 22:27:12.639
421,90,10000,9900,9900,0,2018-06-12 22:47:12.639
696,65,100,1000,900,1,2018-06-12 22:47:12.639
900,64,100,1000,900,1,2018-06-12 22:47:12.639
670,29,10000,1000,1000,0,2018-06-12 23:18:52.639
714,23,100,5000,4900,1,2018-06-13 00:05:32.639
749,39,10000,1000,1000,0,2018-06-13 00:05:32.639
924,131,1000,1000,0,1,2018-06-13 00:22:12.639
446,123,1000,1000,0,1,2018-06-13 00:57:12.639
591,62,100,20000,19900,1,2018-06-13 01:32:12.639
184,131,10000,10000,0,1,2018-06-13 01:32:12.639
545,92,10000,10000,0,1,2018-06-13 02:22:12.639
34,108,100,1000,900,1,2018-06-13 02:22:12.639
936,62,1000,5000,4000,1,2018-06-13 02:52:12.639
321,6,1000,1000,0,1,2018-06-13 02:52:12.639
811,116,10000,20000,10000,1,2018-06-13 03:12:12.639
974,126,100,1000,900,1,2018-06-13 03:25:32.639
903,59,1000,10000,9000,1,2018-06-13 03:25:32.639
146,97,10000,5000,5000,0,2018-06-13 03:27:12.639
223,99,100,1000,900,1,2018-06-13 03:27:12.639
849,129,100,30000,29900,1,2018-06-13 03:42:12.639
140,10,1000,1000,0,1,2018-06-13 03:42:12.639
281,58,100,5000,4900,1,2018-06-13 03:42:12.639
413,107,1000,5000,4000,1,2018-06-13 03:42:12.639
18,127,10000,20000,10000,1,2018-06-13 04:00:32.639
46,131,1000,5000,4000,1,2018-06-13 04:00:32.639
120,100,1000,20000,19000,1,2018-06-13 04:33:52.639
433,112,10000,1000,1000,0,2018-06-13 04:50:32.639
411,30,10000,1000,1000,0,2018-06-13 05:23:52.639
660,49,1000,20000,19000,1,2018-06-13 05:23:52.639
605,102,100,1000,900,1,2018-06-13 05:38:52.639
514,138,1000,1000,0,1,2018-06-13 05:38:52.639
223,1,1000,900,900,0,2018-06-13 05:38:52.639
365,4,100,9900,9800,1,2018-06-13 05:57:12.639
807,15,1000,1000,0,1,2018-06-13 05:57:12.639
853,101,1000,1000,0,1,2018-06-13 06:13:52.639
275,21,1000,20000,19000,1,2018-06-13 07:02:12.639
30,152,100,10000,9900,1,2018-06-13 07:02:12.639
398,4,1000,30000,29000,1,2018-06-13 07:22:12.639
169,49,100,1000,900,1,2018-06-13 07:35:32.639
27,123,100,30000,29900,1,2018-06-13 07:35:32.639
37,137,1000,9900,8900,1,2018-06-13 07:35:32.639
556,129,1000,5000,4000,1,2018-06-13 07:35:32.639
300,108,100,20000,19900,1,2018-06-13 08:12:12.639
648,45,100,5000,4900,1,2018-06-13 08:27:12.639
908,144,10000,4000,4000,0,2018-06-13 08:27:12.639
291,147,100,5000,4900,1,2018-06-13 08:27:12.639
209,29,10000,4000,4000,0,2018-06-13 09:02:12.639
881,62,10000,0,0,0,2018-06-13 09:20:32.639
927,8,1000,1000,0,1,2018-06-13 09:35:32.639
76,13,10000,1000,1000,0,2018-06-13 09:52:12.639
513,11,10000,10000,0,1,2018-06-13 10:08:52.639
415,113,1000,1000,0,1,2018-06-13 10:08:52.639
955,20,1000,20000,19000,1,2018-06-13 10:08:52.639
406,74,10000,1000,1000,0,2018-06-13 10:25:32.639
294,62,10000,10000,0,1,2018-06-13 11:32:12.639
735,129,1000,20000,19000,1,2018-06-13 11:32:12.639
93,73,10000,1000,1000,0,2018-06-13 11:47:12.639
548,24,100,1000,900,1,2018-06-13 12:37:12.639
827,109,1000,1000,0,1,2018-06-13 12:53:52.639
558,100,10000,1000,1000,0,2018-06-13 12:53:52.639
616,54,10000,10000,0,1,2018-06-13 13:10:32.639
904,163,10000,30000,20000,1,2018-06-13 13:25:32.639
63,29,100,1000,900,1,2018-06-13 13:42:12.639
96,65,10000,5000,5000,0,2018-06-13 14:02:12.639
26,131,1000,20000,19000,1,2018-06-13 14:02:12.639
692,28,10000,1000,1000,0,2018-06-13 14:02:12.639
300,128,1000,19900,18900,1,2018-06-13 14:02:12.639
748,35,100,29000,28900,1,2018-06-13 14:17:12.639
349,59,1000,1000,0,1,2018-06-13 14:17:12.639
603,73,100,1000,900,1,2018-06-13 14:35:32.639
561,117,1000,5000,4000,1,2018-06-13 14:52:12.639
87,154,10000,1000,1000,0,2018-06-13 14:52:12.639
29,45,10000,1000,1000,0,2018-06-13 15:23:52.639
517,111,100,5000,4900,1,2018-06-13 15:38:52.639
124,76,100,10000,9900,1,2018-06-13 15:58:52.639
750,12,100,10000,9900,1,2018-06-13 15:58:52.639
229,68,10000,20000,10000,1,2018-06-13 16:13:52.639
274,68,1000,9900,8900,1,2018-06-13 16:30:32.639
121,12,1000,1000,0,1,2018-06-13 16:30:32.639
616,109,1000,0,0,0,2018-06-13 16:50:32.639
125,121,10000,20000,10000,1,2018-06-13 17:53:52.639
165,159,10000,1000,1000,0,2018-06-13 17:53:52.639
444,42,1000,5000,4000,1,2018-06-13 18:27:12.639
729,69,10000,1000,1000,0,2018-06-13 18:58:52.639
674,150,10000,20000,10000,1,2018-06-13 18:58:52.639
689,126,100,4900,4800,1,2018-06-13 19:33:52.639
361,37,1000,10000,9000,1,2018-06-13 19:33:52.639
410,123,10000,1000,1000,0,2018-06-13 19:50:32.639
814,128,1000,1000,0,1,2018-06-13 20:07:12.639
249,102,1000,1000,0,1,2018-06-13 20:38:52.639
619,123,1000,1000,0,1,2018-06-13 20:38:52.639
73,129,1000,1000,0,1,2018-06-13 20:38:52.639
288,145,100,1000,900,1,2018-06-13 20:38:52.639
542,154,1000,1000,0,1,2018-06-13 21:15:32.639
855,111,100,5000,4900,1,2018-06-13 21:28:52.639
237,1,100,1000,900,1,2018-06-13 22:38:52.639
857,158,1000,20000,19000,1,2018-06-13 22:52:12.639
269,41,10000,10000,0,1,2018-06-14 00:00:32.639
356,115,1000,10000,9000,1,2018-06-14 01:07:12.639
125,45,1000,10000,9000,1,2018-06-14 01:38:52.639
70,10,100,10000,9900,1,2018-06-14 01:57:12.639
894,155,100,20000,19900,1,2018-06-14 02:15:32.639
364,69,10000,1000,1000,0,2018-06-14 02:15:32.639
378,151,100,1000,900,1,2018-06-14 02:30:32.639
164,48,10000,5000,5000,0,2018-06-14 02:47:12.639
357,58,1000,1000,0,1,2018-06-14 02:47:12.639
842,18,100,1000,900,1,2018-06-14 02:47:12.639
248,93,10000,1000,1000,0,2018-06-14 03:03:52.639
541,124,10000,1000,1000,0,2018-06-14 03:18:52.639
26,92,1000,19000,18000,1,2018-06-14 03:35:32.639
646,86,1000,1000,0,1,2018-06-14 03:35:32.639
729,87,100,1000,900,1,2018-06-14 03:53:52.639
852,27,1000,30000,29000,1,2018-06-14 04:45:32.639
147,110,100,3800,3700,1,2018-06-14 04:45:32.639
264,15,100,1000,900,1,2018-06-14 04:45:32.639
854,30,10000,1000,1000,0,2018-06-14 04:58:52.639
211,62,100,1000,900,1,2018-06-14 06:23:52.639
491,50,10000,5000,5000,0,2018-06-14 06:23:52.639
379,67,1000,4900,3900,1,2018-06-14 06:55:32.639
618,147,100,19900,19800,1,2018-06-14 06:55:32.639
121,32,100,1000,900,1,2018-06-14 07:28:52.639
869,17,100,10000,9900,1,2018-06-14 07:45:32.639
818,101,1000,10000,9000,1,2018-06-14 08:02:12.639
552,12,1000,5000,4000,1,2018-06-14 08:37:12.639
786,55,10000,1000,1000,0,2018-06-14 08:37:12.639
438,48,10000,10000,0,1,2018-06-14 08:53:52.639
78,137,100,19900,19800,1,2018-06-14 08:53:52.639
274,87,10000,8900,8900,0,2018-06-14 08:53:52.639
567,43,100,1000,900,1,2018-06-14 09:10:32.639
607,158,100,1000,900,1,2018-06-14 09:12:12.639
572,125,10000,1000,1000,0,2018-06-14 09:25:32.639
663,158,1000,1000,0,1,2018-06-14 09:43:52.639
428,39,100,10000,9900,1,2018-06-14 09:43:52.639
567,156,10000,900,900,0,2018-06-14 09:43:52.639
39,142,100,1000,900,1,2018-06-14 10:18:52.639
806,34,100,9000,8900,1,2018-06-14 10:32:12.639
570,111,100,1000,900,1,2018-06-14 10:32:12.639
168,43,1000,1000,0,1,2018-06-14 10:32:12.639
327,84,100,1000,900,1,2018-06-14 11:07:12.639
545,62,1000,0,0,0,2018-06-14 11:07:12.639
896,72,100,1000,900,1,2018-06-14 11:57:12.639
143,51,10000,1000,1000,0,2018-06-14 11:57:12.639
453,83,100,1000,900,1,2018-06-14 12:12:12.639
459,57,10000,1000,1000,0,2018-06-14 12:12:12.639
939,128,100,20000,19900,1,2018-06-14 12:12:12.639
159,132,1000,5000,4000,1,2018-06-14 12:28:52.639
388,117,10000,1000,1000,0,2018-06-14 12:28:52.639
775,16,100,10000,9900,1,2018-06-14 12:28:52.639
360,151,1000,5000,4000,1,2018-06-14 12:47:12.639
893,20,100,10000,9900,1,2018-06-14 12:47:12.639
3,104,10000,5000,5000,0,2018-06-14 13:38:52.639
968,132,100,5000,4900,1,2018-06-14 13:38:52.639
476,56,10000,5000,5000,0,2018-06-14 13:52:12.639
464,115,10000,5000,5000,0,2018-06-14 14:08:52.639
247,153,10000,5000,5000,0,2018-06-14 14:27:12.639
911,128,100,1000,900,1,2018-06-14 15:02:12.639
481,66,100,1000,900,1,2018-06-14 15:18:52.639
252,107,100,1000,900,1,2018-06-14 15:18:52.639
45,43,10000,4000,4000,0,2018-06-14 15:33:52.639
629,92,1000,5000,4000,1,2018-06-14 15:48:52.639
554,66,10000,1000,1000,0,2018-06-14 15:48:52.639
582,114,100,1000,900,1,2018-06-14 16:23:52.639
706,29,10000,29900,19900,1,2018-06-14 16:55:32.639
241,10,10000,5000,5000,0,2018-06-14 16:55:32.639
588,58,1000,4900,3900,1,2018-06-14 17:15:32.639
32,12,1000,1000,0,1,2018-06-14 17:15:32.639
838,141,1000,1000,0,1,2018-06-14 18:20:32.639
341,106,100,4900,4800,1,2018-06-14 18:20:32.639
560,65,100,10000,9900,1,2018-06-14 18:37:12.639
10,66,10000,1000,1000,0,2018-06-14 18:37:12.639
72,162,100,1000,900,1,2018-06-14 18:53:52.639
59,49,1000,30000,29000,1,2018-06-14 19:08:52.639
736,148,10000,10000,0,1,2018-06-14 19:08:52.639
109,13,10000,1000,1000,0,2018-06-14 19:27:12.639
193,97,100,4000,3900,1,2018-06-14 19:27:12.639
837,149,100,20000,19900,1,2018-06-14 19:27:12.639
228,38,1000,20000,19000,1,2018-06-14 19:42:12.639
571,97,1000,5000,4000,1,2018-06-14 20:15:32.639
702,114,1000,5000,4000,1,2018-06-14 20:33:52.639
757,27,100,1000,900,1,2018-06-14 20:48:52.639
504,113,100,1000,900,1,2018-06-14 21:07:12.639
65,58,100,5000,4900,1,2018-06-14 21:07:12.639
431,120,10000,1000,1000,0,2018-06-14 21:40:32.639
58,9,10000,5000,5000,0,2018-06-14 22:13:52.639
104,14,1000,5000,4000,1,2018-06-14 22:45:32.639
136,101,1000,1000,0,1,2018-06-14 23:20:32.639
872,65,10000,5000,5000,0,2018-06-14 23:37:12.639
36,133,10000,1000,1000,0,2018-06-14 23:53:52.639
887,145,10000,1000,1000,0,2018-06-14 23:53:52.639
410,124,10000,1000,1000,0,2018-06-15 00:25:32.639
300,83,1000,18900,17900,1,2018-06-15 01:35:32.639
481,154,10000,1000,1000,0,2018-06-15 01:35:32.639
755,116,1000,1000,0,1,2018-06-15 01:35:32.639
395,32,10000,1000,1000,0,2018-06-15 02:05:32.639
517,98,1000,4900,3900,1,2018-06-15 02:25:32.639
630,112,10000,1000,1000,0,2018-06-15 02:55:32.639
814,55,10000,1000,1000,0,2018-06-15 02:55:32.639
75,83,100,1000,900,1,2018-06-15 03:15:32.639
495,54,100,20000,19900,1,2018-06-15 03:28:52.639
709,140,10000,5000,5000,0,2018-06-15 03:47:12.639
3,94,10000,5000,5000,0,2018-06-15 04:35:32.639
89,0,10000,1000,1000,0,2018-06-15 04:35:32.639
634,106,10000,5000,5000,0,2018-06-15 04:35:32.639
321,103,10000,1000,1000,0,2018-06-15 05:10:32.639
15,91,100,4000,3900,1,2018-06-15 05:28:52.639
316,72,100,10000,9900,1,2018-06-15 06:18:52.639
185,112,100,1000,900,1,2018-06-15 06:35:32.639
31,96,1000,0,0,0,2018-06-15 06:35:32.639
293,30,1000,1000,0,1,2018-06-15 06:50:32.639
32,32,10000,1000,1000,0,2018-06-15 07:25:32.639
95,57,1000,5000,4000,1,2018-06-15 07:25:32.639
703,52,1000,1000,0,1,2018-06-15 07:25:32.639
236,93,10000,1000,1000,0,2018-06-15 07:25:32.639
408,117,10000,1000,1000,0,2018-06-15 07:40:32.639
215,90,100,1000,900,1,2018-06-15 07:40:32.639
431,122,1000,1000,0,1,2018-06-15 07:40:32.639
734,68,100,1000,900,1,2018-06-15 07:55:32.639
584,4,10000,20000,10000,1,2018-06-15 08:13:52.639
13,6,10000,1000,1000,0,2018-06-15 08:30:32.639
228,94,1000,19000,18000,1,2018-06-15 08:48:52.639
893,33,100,9900,9800,1,2018-06-15 09:05:32.639
274,72,100,8900,8800,1,2018-06-15 09:20:32.639
312,3,1000,1000,0,1,2018-06-15 09:35:32.639
591,57,100,19900,19800,1,2018-06-15 09:35:32.639
255,37,1000,20000,19000,1,2018-06-15 09:55:32.639
797,119,100,1000,900,1,2018-06-15 09:55:32.639
419,82,1000,10000,9000,1,2018-06-15 10:10:32.639
32,50,1000,1000,0,1,2018-06-15 10:10:32.639
52,5,10000,1000,1000,0,2018-06-15 10:45:32.639
30,43,1000,10000,9000,1,2018-06-15 11:02:12.639
625,96,1000,1000,0,1,2018-06-15 11:33:52.639
916,136,100,1000,900,1,2018-06-15 11:33:52.639
313,24,1000,1000,0,1,2018-06-15 11:52:12.639
361,38,100,9000,8900,1,2018-06-15 11:52:12.639
351,5,1000,1000,0,1,2018-06-15 11:52:12.639
946,55,10000,1000,1000,0,2018-06-15 12:07:12.639
566,100,1000,1000,0,1,2018-06-15 12:07:12.639
629,15,1000,4000,3000,1,2018-06-15 12:22:12.639
831,105,1000,1000,0,1,2018-06-15 12:22:12.639
917,32,100,5000,4900,1,2018-06-15 12:40:32.639
821,55,1000,1000,0,1,2018-06-15 12:40:32.639
393,152,10000,20000,10000,1,2018-06-15 12:40:32.639
361,56,100,8900,8800,1,2018-06-15 13:12:12.639
64,65,1000,1000,0,1,2018-06-15 13:12:12.639
835,21,10000,1000,1000,0,2018-06-15 13:12:12.639
806,117,10000,8900,8900,0,2018-06-15 14:05:32.639
944,22,100,1000,900,1,2018-06-15 14:05:32.639
761,34,100,5000,4900,1,2018-06-15 15:12:12.639
241,136,1000,5000,4000,1,2018-06-15 15:25:32.639
923,18,100,1000,900,1,2018-06-15 16:02:12.639
594,76,1000,1000,0,1,2018-06-15 16:02:12.639
46,93,1000,4000,3000,1,2018-06-15 16:02:12.639
480,42,10000,9000,9000,0,2018-06-15 16:15:32.639
465,15,100,20000,19900,1,2018-06-15 16:33:52.639
799,43,100,30000,29900,1,2018-06-15 17:05:32.639
883,103,10000,5000,5000,0,2018-06-15 17:05:32.639
