CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
8,83,2518,2483,2483,0,2018-06-15 16:11:19.024,Credit,5000,77,POS,Internet,A
8,3,2517,2483,2483,0,2018-06-15 16:11:19.024,Credit,5000,77,ATM,3,D
8,83,2492,2483,2483,0,2018-06-15 16:11:19.024,Credit,5000,77,POS,Internet,A
9,83,2505,2485,2485,0,2018-06-15 16:21:19.024,Credit,5000,22,POS,Internet,A
6,3,2503,4981,2478,1,2018-06-15 16:22:59.024,Credit,10000,26,ATM,3,D
4,3,2501,1000,1000,0,2018-06-15 16:22:59.024,Debit,1000,75,ATM,3,D
5,83,2512,14996,12484,1,2018-06-15 16:22:59.024,Credit,20000,49,POS,Internet,A
1,83,2503,1000,1000,0,2018-06-15 16:22:59.024,Debit,1000,28,POS,Internet,A
7,83,2497,1000,1000,0,2018-06-15 16:24:39.024,Debit,1000,12,POS,Internet,A
6,1,2515,2478,2478,0,2018-06-15 16:24:39.024,Credit,10000,26,ATM,1,D
6,1,2521,2478,2478,0,2018-06-15 16:24:39.024,Credit,10000,26,ATM,1,D
4,83,2500,1000,1000,0,2018-06-15 16:26:19.024,Debit,1000,75,POS,Internet,A
4,4,2496,1000,1000,0,2018-06-15 16:26:19.024,Debit,1000,75,ATM,4,D
3,83,2511,2478,2478,0,2018-06-15 16:26:19.024,Credit,10000,25,POS,Internet,A
3,83,2503,2478,2478,0,2018-06-15 16:26:19.024,Credit,10000,25,POS,Internet,A
5,83,2503,12484,9981,1,2018-06-15 16:26:19.024,Credit,20000,49,POS,Internet,A
8,3,2503,2483,2483,0,2018-06-15 16:26:19.024,Credit,5000,77,ATM,3,D
2,83,2507,1000,1000,0,2018-06-15 16:26:19.024,Debit,1000,79,POS,Internet,A
2,2,2508,1000,1000,0,2018-06-15 16:26:19.024,Debit,1000,79,ATM,2,B
5,83,2505,9981,7476,1,2018-06-15 16:26:19.024,Credit,20000,49,POS,Internet,A
7,83,2498,1000,1000,0,2018-06-15 16:27:59.024,Debit,1000,12,POS,Internet,A
1,83,2504,1000,1000,0,2018-06-15 16:27:59.024,Debit,1000,28,POS,Internet,A
0,2,2505,1000,1000,0,2018-06-15 16:27:59.024,Debit,1000,38,ATM,2,B
1,83,2506,1000,1000,0,2018-06-15 16:27:59.024,Debit,1000,28,POS,Internet,A
8,2,2494,2483,2483,0,2018-06-15 16:27:59.024,Credit,5000,77,ATM,2,B
3,83,2507,2478,2478,0,2018-06-15 16:27:59.024,Credit,10000,25,POS,Internet,A
0,1,2507,1000,1000,0,2018-06-15 16:26:19.024,Debit,1000,38,ATM,1,D
0,83,2504,1000,1000,0,2018-06-15 16:27:59.024,Debit,1000,38,POS,Internet,A
8,1,2508,2483,2483,0,2018-06-15 16:27:59.024,Credit,5000,77,ATM,1,D
0,83,2504,1000,1000,0,2018-06-15 16:27:59.024,Debit,1000,38,POS,Internet,A
6,1,2506,2478,2478,0,2018-06-15 16:27:59.024,Credit,10000,26,ATM,1,D
6,83,2503,2478,2478,0,2018-06-15 16:29:39.024,Credit,10000,26,POS,Internet,A
8,83,2496,2483,2483,0,2018-06-15 16:29:39.024,Credit,5000,77,POS,Internet,A
4,1,2495,1000,1000,0,2018-06-15 16:29:39.024,Debit,1000,75,ATM,1,D
0,2,2505,1000,1000,0,2018-06-15 16:31:19.024,Debit,1000,38,ATM,2,B
6,3,2500,2478,2478,0,2018-06-15 16:31:19.024,Credit,10000,26,ATM,3,D
8,1,2500,2483,2483,0,2018-06-15 16:32:59.024,Credit,5000,77,ATM,1,D
6,3,2512,2478,2478,0,2018-06-15 16:34:39.024,Credit,10000,26,ATM,3,D
2,3,2502,1000,1000,0,2018-06-15 16:36:19.024,Debit,1000,79,ATM,3,D
8,84,2488,2483,2483,0,2018-06-15 16:36:19.024,Credit,5000,77,POS,Internet,A
4,4,2506,1000,1000,0,2018-06-15 16:46:19.024,Debit,1000,75,ATM,4,D
8,2,2489,2483,2483,0,2018-06-15 16:47:59.024,Credit,5000,77,ATM,2,B
2,2,2503,1000,1000,0,2018-06-15 16:47:59.024,Debit,1000,79,ATM,2,B
8,1,2502,2483,2483,0,2018-06-15 16:47:59.024,Credit,5000,77,ATM,1,D
8,2,2503,2483,2483,0,2018-06-15 16:47:59.024,Credit,5000,77,ATM,2,B
0,2,2504,1000,1000,0,2018-06-15 16:49:39.024,Debit,1000,38,ATM,2,B
8,4,2504,2483,2483,0,2018-06-15 16:49:39.024,Credit,5000,77,ATM,4,D
8,2,2506,2483,2483,0,2018-06-15 16:49:39.024,Credit,5000,77,ATM,2,B
0,1,2505,1000,1000,0,2018-06-15 16:47:59.024,Debit,1000,38,ATM,1,D
6,4,2502,2478,2478,0,2018-06-15 16:49:39.024,Credit,10000,26,ATM,4,D
4,2,2504,1000,1000,0,2018-06-15 16:49:39.024,Debit,1000,75,ATM,2,B
2,3,2501,1000,1000,0,2018-06-15 16:49:39.024,Debit,1000,79,ATM,3,D
4,1,2499,1000,1000,0,2018-06-15 16:51:19.024,Debit,1000,75,ATM,1,D
4,4,2505,1000,1000,0,2018-06-15 16:51:19.024,Debit,1000,75,ATM,4,D
4,4,2510,1000,1000,0,2018-06-15 16:51:19.024,Debit,1000,75,ATM,4,D
2,4,2503,1000,1000,0,2018-06-15 16:51:19.024,Debit,1000,79,ATM,4,D
8,2,2507,2483,2483,0,2018-06-15 16:52:59.024,Credit,5000,77,ATM,2,B
8,2,2511,2483,2483,0,2018-06-15 16:52:59.024,Credit,5000,77,ATM,2,B
2,4,2504,1000,1000,0,2018-06-15 16:52:59.024,Debit,1000,79,ATM,4,D
4,3,2507,1000,1000,0,2018-06-15 16:52:59.024,Debit,1000,75,ATM,3,D
2,2,2506,1000,1000,0,2018-06-15 16:52:59.024,Debit,1000,79,ATM,2,B
0,2,2504,1000,1000,0,2018-06-15 16:52:59.024,Debit,1000,38,ATM,2,B
4,3,2507,1000,1000,0,2018-06-15 16:52:59.024,Debit,1000,75,ATM,3,D
4,3,2499,1000,1000,0,2018-06-15 16:54:39.024,Debit,1000,75,ATM,3,D
2,3,2511,1000,1000,0,2018-06-15 16:54:39.024,Debit,1000,79,ATM,3,D
0,3,2505,1000,1000,0,2018-06-15 16:54:39.024,Debit,1000,38,ATM,3,D
4,3,2499,1000,1000,0,2018-06-15 16:54:39.024,Debit,1000,75,ATM,3,D
4,1,2496,1000,1000,0,2018-06-15 16:56:19.024,Debit,1000,75,ATM,1,D
8,83,2503,2483,2483,0,2018-06-15 16:29:39.024,Credit,5000,77,POS,Internet,A
4,3,2502,1000,1000,0,2018-06-15 16:56:19.024,Debit,1000,75,ATM,3,D
4,3,2494,1000,1000,0,2018-06-15 16:56:19.024,Debit,1000,75,ATM,3,D
3,83,2504,2478,2478,0,2018-06-15 16:56:19.024,Credit,10000,25,POS,Internet,A
3,83,2505,2478,2478,0,2018-06-15 16:56:19.024,Credit,10000,25,POS,Internet,A
3,83,2507,2478,2478,0,2018-06-15 16:56:19.024,Credit,10000,25,POS,Internet,A
1,83,2508,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,28,POS,Internet,A
6,83,2514,2478,2478,0,2018-06-15 16:57:59.024,Credit,10000,26,POS,Internet,A
0,4,2506,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,38,ATM,4,D
0,1,2506,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,38,ATM,1,D
0,1,2506,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,38,ATM,1,D
3,83,2507,2478,2478,0,2018-06-15 16:57:59.024,Credit,10000,25,POS,Internet,A
2,4,2508,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,79,ATM,4,D
4,1,2514,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,75,ATM,1,D
3,83,2506,2478,2478,0,2018-06-15 16:57:59.024,Credit,10000,25,POS,Internet,A
1,83,2505,1000,1000,0,2018-06-15 16:57:59.024,Debit,1000,28,POS,Internet,A
5,83,2506,7476,4970,1,2018-06-15 16:59:39.024,Credit,20000,49,POS,Internet,A
1,83,2505,1000,1000,0,2018-06-15 16:59:39.024,Debit,1000,28,POS,Internet,A
0,83,2505,1000,1000,0,2018-06-15 16:59:39.024,Debit,1000,38,POS,Internet,A
3,83,2502,2478,2478,0,2018-06-15 16:59:39.024,Credit,10000,25,POS,Internet,A
7,83,2506,1000,1000,0,2018-06-15 16:59:39.024,Debit,1000,12,POS,Internet,A
5,83,2501,4970,2469,1,2018-06-15 16:59:39.024,Credit,20000,49,POS,Internet,A
2,2,2506,1000,1000,0,2018-06-15 16:54:39.024,Debit,1000,79,ATM,2,B
4,2,2504,1000,1000,0,2018-06-15 17:02:59.024,Debit,1000,75,ATM,2,B
0,2,2504,1000,1000,0,2018-06-15 17:02:59.024,Debit,1000,38,ATM,2,B
4,1,2507,1000,1000,0,2018-06-15 17:04:39.024,Debit,1000,75,ATM,1,D
8,2,2512,2483,2483,0,2018-06-15 17:04:39.024,Credit,5000,77,ATM,2,B
4,2,2513,1000,1000,0,2018-06-15 17:04:39.024,Debit,1000,75,ATM,2,B
0,2,2505,1000,1000,0,2018-06-15 17:04:39.024,Debit,1000,38,ATM,2,B
4,2,2516,1000,1000,0,2018-06-15 17:04:39.024,Debit,1000,75,ATM,2,B
2,2,2507,1000,1000,0,2018-06-15 17:06:19.024,Debit,1000,79,ATM,2,B
2,2,2508,1000,1000,0,2018-06-15 17:06:19.024,Debit,1000,79,ATM,2,B
8,2,2499,2483,2483,0,2018-06-15 17:06:19.024,Credit,5000,77,ATM,2,B
4,2,2509,1000,1000,0,2018-06-15 17:06:19.024,Debit,1000,75,ATM,2,B
8,2,2522,2483,2483,0,2018-06-15 17:06:19.024,Credit,5000,77,ATM,2,B
8,4,2506,2483,2483,0,2018-06-15 17:06:19.024,Credit,5000,77,ATM,4,D
8,2,2524,2483,2483,0,2018-06-15 17:07:59.024,Credit,5000,77,ATM,2,B
8,1,2505,2483,2483,0,2018-06-15 17:04:39.024,Credit,5000,77,ATM,1,D
8,1,2498,2483,2483,0,2018-06-15 17:11:19.024,Credit,5000,77,ATM,1,D
2,1,2503,1000,1000,0,2018-06-15 17:12:59.024,Debit,1000,79,ATM,1,D
2,1,2503,1000,1000,0,2018-06-15 17:12:59.024,Debit,1000,79,ATM,1,D
8,1,2510,2483,2483,0,2018-06-15 17:14:39.024,Credit,5000,77,ATM,1,D
0,4,2505,1000,1000,0,2018-06-15 17:16:19.024,Debit,1000,38,ATM,4,D
4,1,2506,1000,1000,0,2018-06-15 17:16:19.024,Debit,1000,75,ATM,1,D
2,1,2505,1000,1000,0,2018-06-15 17:17:59.024,Debit,1000,79,ATM,1,D
2,4,2510,1000,1000,0,2018-06-15 17:17:59.024,Debit,1000,79,ATM,4,D
2,1,2502,1000,1000,0,2018-06-15 17:19:39.024,Debit,1000,79,ATM,1,D
4,1,2508,1000,1000,0,2018-06-15 17:19:39.024,Debit,1000,75,ATM,1,D
0,4,2503,1000,1000,0,2018-06-15 17:21:19.024,Debit,1000,38,ATM,4,D
8,1,2511,2483,2483,0,2018-06-15 17:21:19.024,Credit,5000,77,ATM,1,D
8,4,2506,2483,2483,0,2018-06-15 17:21:19.024,Credit,5000,77,ATM,4,D
2,2,2505,1000,1000,0,2018-06-15 17:07:59.024,Debit,1000,79,ATM,2,B
0,2,2504,1000,1000,0,2018-06-15 17:21:19.024,Debit,1000,38,ATM,2,B
2,2,2506,1000,1000,0,2018-06-15 17:21:19.024,Debit,1000,79,ATM,2,B
3,83,2496,2478,2478,0,2018-06-15 16:59:39.024,Credit,10000,25,POS,Internet,A
7,83,2502,1000,1000,0,2018-06-15 17:22:59.024,Debit,1000,12,POS,Internet,A
5,83,2505,2469,2469,0,2018-06-15 17:22:59.024,Credit,20000,49,POS,Internet,A
9,83,2504,2485,2485,0,2018-06-15 17:22:59.024,Credit,5000,22,POS,Internet,A
7,83,2500,1000,1000,0,2018-06-15 17:22:59.024,Debit,1000,12,POS,Internet,A
7,83,2511,1000,1000,0,2018-06-15 17:22:59.024,Debit,1000,12,POS,Internet,A
9,83,2485,2485,0,1,2018-06-15 17:22:59.024,Credit,5000,22,POS,Internet,A
9,83,2506,0,0,0,2018-06-15 17:24:39.024,Credit,5000,22,POS,Internet,A
8,83,2507,2483,2483,0,2018-06-15 17:24:39.024,Credit,5000,77,POS,Internet,A
9,83,2508,0,0,0,2018-06-15 17:24:39.024,Credit,5000,22,POS,Internet,A
9,83,2495,0,0,0,2018-06-15 17:24:39.024,Credit,5000,22,POS,Internet,A
2,2,2505,1000,1000,0,2018-06-15 17:21:19.024,Debit,1000,79,ATM,2,B
2,84,2509,1000,1000,0,2018-06-15 17:24:39.024,Debit,1000,79,POS,Internet,A
8,2,2501,2483,2483,0,2018-06-15 17:26:19.024,Credit,5000,77,ATM,2,B
2,2,2507,1000,1000,0,2018-06-15 17:26:19.024,Debit,1000,79,ATM,2,B
0,2,2506,1000,1000,0,2018-06-15 17:26:19.024,Debit,1000,38,ATM,2,B
0,1,2505,1000,1000,0,2018-06-15 17:26:19.024,Debit,1000,38,ATM,1,D
4,2,2496,1000,1000,0,2018-06-15 17:26:19.024,Debit,1000,75,ATM,2,B
0,2,2503,1000,1000,0,2018-06-15 17:27:59.024,Debit,1000,38,ATM,2,B
4,4,2501,1000,1000,0,2018-06-15 17:27:59.024,Debit,1000,75,ATM,4,D
0,2,2505,1000,1000,0,2018-06-15 17:27:59.024,Debit,1000,38,ATM,2,B
4,2,2502,1000,1000,0,2018-06-15 17:27:59.024,Debit,1000,75,ATM,2,B
2,2,2504,1000,1000,0,2018-06-15 17:27:59.024,Debit,1000,79,ATM,2,B
0,2,2505,1000,1000,0,2018-06-15 17:27:59.024,Debit,1000,38,ATM,2,B
8,2,2505,2483,2483,0,2018-06-15 17:29:39.024,Credit,5000,77,ATM,2,B
2,2,2508,1000,1000,0,2018-06-15 17:29:39.024,Debit,1000,79,ATM,2,B
4,2,2501,1000,1000,0,2018-06-15 17:29:39.024,Debit,1000,75,ATM,2,B
2,2,2505,1000,1000,0,2018-06-15 17:29:39.024,Debit,1000,79,ATM,2,B
8,2,2504,2483,2483,0,2018-06-15 17:29:39.024,Credit,5000,77,ATM,2,B
8,2,2509,2483,2483,0,2018-06-15 17:29:39.024,Credit,5000,77,ATM,2,B
2,2,2503,1000,1000,0,2018-06-15 17:31:19.024,Debit,1000,79,ATM,2,B
0,2,2507,1000,1000,0,2018-06-15 17:31:19.024,Debit,1000,38,ATM,2,B
4,2,2500,1000,1000,0,2018-06-15 17:31:19.024,Debit,1000,75,ATM,2,B
2,2,2510,1000,1000,0,2018-06-15 17:31:19.024,Debit,1000,79,ATM,2,B
0,4,2507,1000,1000,0,2018-06-15 17:32:59.024,Debit,1000,38,ATM,4,D
0,84,2506,1000,1000,0,2018-06-15 17:34:39.024,Debit,1000,38,POS,Internet,A
0,82,2504,1000,1000,0,2018-06-15 17:36:19.024,Debit,1000,38,POS,Internet,B
6,4,2512,2478,2478,0,2018-06-15 17:37:59.024,Credit,10000,26,ATM,4,D
6,4,2491,2478,2478,0,2018-06-15 17:37:59.024,Credit,10000,26,ATM,4,D
6,4,2504,2478,2478,0,2018-06-15 17:37:59.024,Credit,10000,26,ATM,4,D
6,4,2508,2478,2478,0,2018-06-15 17:37:59.024,Credit,10000,26,ATM,4,D
6,82,2511,2478,2478,0,2018-06-15 17:37:59.024,Credit,10000,26,POS,Internet,B
0,1,2506,1000,1000,0,2018-06-15 17:39:39.024,Debit,1000,38,ATM,1,D
6,4,2502,2478,2478,0,2018-06-15 17:39:39.024,Credit,10000,26,ATM,4,D
6,1,2514,2478,2478,0,2018-06-15 17:39:39.024,Credit,10000,26,ATM,1,D
6,1,2512,2478,2478,0,2018-06-15 17:41:19.024,Credit,10000,26,ATM,1,D
6,4,2507,2478,2478,0,2018-06-15 17:41:19.024,Credit,10000,26,ATM,4,D
6,1,2519,2478,2478,0,2018-06-15 17:41:19.024,Credit,10000,26,ATM,1,D
0,1,2505,1000,1000,0,2018-06-15 17:41:19.024,Debit,1000,38,ATM,1,D
4,4,2503,1000,1000,0,2018-06-15 17:41:19.024,Debit,1000,75,ATM,4,D
6,4,2505,2478,2478,0,2018-06-15 17:42:59.024,Credit,10000,26,ATM,4,D
6,4,2517,2478,2478,0,2018-06-15 17:44:39.024,Credit,10000,26,ATM,4,D
6,4,2511,2478,2478,0,2018-06-15 17:46:19.024,Credit,10000,26,ATM,4,D
0,1,2505,1000,1000,0,2018-06-15 17:46:19.024,Debit,1000,38,ATM,1,D
6,4,2501,2478,2478,0,2018-06-15 17:49:39.024,Credit,10000,26,ATM,4,D
4,85,2512,1000,1000,0,2018-06-15 17:49:39.024,Debit,1000,75,POS,Internet,C
6,1,2502,2478,2478,0,2018-06-15 17:51:19.024,Credit,10000,26,ATM,1,D
6,4,2505,2478,2478,0,2018-06-15 17:52:59.024,Credit,10000,26,ATM,4,D
6,4,2498,2478,2478,0,2018-06-15 17:54:39.024,Credit,10000,26,ATM,4,D
0,84,2506,1000,1000,0,2018-06-15 17:57:59.024,Debit,1000,38,POS,Internet,A
4,4,2498,1000,1000,0,2018-06-15 17:59:39.024,Debit,1000,75,ATM,4,D
0,4,2504,1000,1000,0,2018-06-15 17:59:39.024,Debit,1000,38,ATM,4,D
6,4,2506,2478,2478,0,2018-06-15 17:59:39.024,Credit,10000,26,ATM,4,D
0,4,2504,1000,1000,0,2018-06-15 18:01:19.024,Debit,1000,38,ATM,4,D
4,4,2497,1000,1000,0,2018-06-15 18:02:59.024,Debit,1000,75,ATM,4,D
4,4,2508,1000,1000,0,2018-06-15 18:04:39.024,Debit,1000,75,ATM,4,D
4,4,2504,1000,1000,0,2018-06-15 18:07:59.024,Debit,1000,75,ATM,4,D
6,4,2503,2478,2478,0,2018-06-15 18:07:59.024,Credit,10000,26,ATM,4,D
6,4,2514,2478,2478,0,2018-06-15 18:09:39.024,Credit,10000,26,ATM,4,D
4,4,2503,1000,1000,0,2018-06-15 18:11:19.024,Debit,1000,75,ATM,4,D
0,4,2506,1000,1000,0,2018-06-15 18:12:59.024,Debit,1000,38,ATM,4,D
4,4,2516,1000,1000,0,2018-06-15 18:12:59.024,Debit,1000,75,ATM,4,D
0,4,2506,1000,1000,0,2018-06-15 18:17:59.024,Debit,1000,38,ATM,4,D
4,4,2511,1000,1000,0,2018-06-15 18:17:59.024,Debit,1000,75,ATM,4,D
4,82,2510,1000,1000,0,2018-06-15 18:17:59.024,Debit,1000,75,POS,Internet,B
6,4,2504,2478,2478,0,2018-06-15 18:19:39.024,Credit,10000,26,ATM,4,D
0,4,2505,1000,1000,0,2018-06-15 18:21:19.024,Debit,1000,38,ATM,4,D
4,4,2507,1000,1000,0,2018-06-15 18:21:19.024,Debit,1000,75,ATM,4,D
4,4,2502,1000,1000,0,2018-06-15 18:22:59.024,Debit,1000,75,ATM,4,D
0,4,2506,1000,1000,0,2018-06-15 18:24:39.024,Debit,1000,38,ATM,4,D
6,84,2493,2478,2478,0,2018-06-15 18:26:19.024,Credit,10000,26,POS,Internet,A
0,4,2505,1000,1000,0,2018-06-15 18:29:39.024,Debit,1000,38,ATM,4,D
6,4,2499,2478,2478,0,2018-06-15 18:31:19.024,Credit,10000,26,ATM,4,D
6,4,2520,2478,2478,0,2018-06-15 18:32:59.024,Credit,10000,26,ATM,4,D
0,4,2504,1000,1000,0,2018-06-15 18:36:19.024,Debit,1000,38,ATM,4,D
4,84,2508,1000,1000,0,2018-06-15 18:37:59.024,Debit,1000,75,POS,Internet,A
0,4,2505,1000,1000,0,2018-06-15 18:39:39.024,Debit,1000,38,ATM,4,D
6,4,2495,2478,2478,0,2018-06-15 18:44:39.024,Credit,10000,26,ATM,4,D
4,4,2507,1000,1000,0,2018-06-15 18:44:39.024,Debit,1000,75,ATM,4,D
6,4,2497,2478,2478,0,2018-06-15 18:47:59.024,Credit,10000,26,ATM,4,D
6,4,2503,2478,2478,0,2018-06-15 18:49:39.024,Credit,10000,26,ATM,4,D
4,4,2500,1000,1000,0,2018-06-15 18:54:39.024,Debit,1000,75,ATM,4,D
4,4,2510,1000,1000,0,2018-06-15 18:56:19.024,Debit,1000,75,ATM,4,D
2,3,2505,1000,1000,0,2018-06-15 16:56:19.024,Debit,1000,79,ATM,3,D
8,3,2491,2483,2483,0,2018-06-15 18:57:59.024,Credit,5000,77,ATM,3,D
6,4,2513,2478,2478,0,2018-06-15 18:56:19.024,Credit,10000,26,ATM,4,D
2,3,2505,1000,1000,0,2018-06-15 18:57:59.024,Debit,1000,79,ATM,3,D
4,3,2504,1000,1000,0,2018-06-15 18:57:59.024,Debit,1000,75,ATM,3,D
8,3,2510,2483,2483,0,2018-06-15 18:57:59.024,Credit,5000,77,ATM,3,D
0,4,2505,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,38,ATM,4,D
0,3,2505,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,38,ATM,3,D
0,4,2505,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,38,ATM,4,D
2,3,2504,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,79,ATM,3,D
4,4,2502,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,75,ATM,4,D
8,3,2507,2483,2483,0,2018-06-15 18:59:39.024,Credit,5000,77,ATM,3,D
0,4,2505,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,38,ATM,4,D
4,3,2513,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,75,ATM,3,D
4,3,2501,1000,1000,0,2018-06-15 18:59:39.024,Debit,1000,75,ATM,3,D
4,3,2490,1000,1000,0,2018-06-15 19:01:19.024,Debit,1000,75,ATM,3,D
4,4,2504,1000,1000,0,2018-06-15 19:01:19.024,Debit,1000,75,ATM,4,D
2,3,2503,1000,1000,0,2018-06-15 19:01:19.024,Debit,1000,79,ATM,3,D
4,3,2509,1000,1000,0,2018-06-15 19:02:59.024,Debit,1000,75,ATM,3,D
2,3,2502,1000,1000,0,2018-06-15 19:02:59.024,Debit,1000,79,ATM,3,D
0,3,2504,1000,1000,0,2018-06-15 19:02:59.024,Debit,1000,38,ATM,3,D
2,3,2504,1000,1000,0,2018-06-15 19:02:59.024,Debit,1000,79,ATM,3,D
8,3,2498,2483,2483,0,2018-06-15 19:02:59.024,Credit,5000,77,ATM,3,D
4,3,2507,1000,1000,0,2018-06-15 19:02:59.024,Debit,1000,75,ATM,3,D
6,4,2515,2478,2478,0,2018-06-15 19:02:59.024,Credit,10000,26,ATM,4,D
0,3,2506,1000,1000,0,2018-06-15 19:04:39.024,Debit,1000,38,ATM,3,D
2,3,2507,1000,1000,0,2018-06-15 19:04:39.024,Debit,1000,79,ATM,3,D
4,3,2501,1000,1000,0,2018-06-15 19:04:39.024,Debit,1000,75,ATM,3,D
0,3,2506,1000,1000,0,2018-06-15 19:04:39.024,Debit,1000,38,ATM,3,D
2,3,2506,1000,1000,0,2018-06-15 19:04:39.024,Debit,1000,79,ATM,3,D
4,3,2498,1000,1000,0,2018-06-15 19:04:39.024,Debit,1000,75,ATM,3,D
2,3,2510,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,79,ATM,3,D
8,3,2511,2483,2483,0,2018-06-15 19:06:19.024,Credit,5000,77,ATM,3,D
4,82,2504,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,75,POS,Internet,B
0,3,2506,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,38,ATM,3,D
2,3,2509,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,79,ATM,3,D
0,3,2505,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,38,ATM,3,D
2,3,2503,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,79,ATM,3,D
8,3,2502,2483,2483,0,2018-06-15 19:07:59.024,Credit,5000,77,ATM,3,D
4,4,2500,1000,1000,0,2018-06-15 19:06:19.024,Debit,1000,75,ATM,4,D
8,3,2497,2483,2483,0,2018-06-15 19:07:59.024,Credit,5000,77,ATM,3,D
0,3,2505,1000,1000,0,2018-06-15 19:07:59.024,Debit,1000,38,ATM,3,D
4,3,2503,1000,1000,0,2018-06-15 19:07:59.024,Debit,1000,75,ATM,3,D
2,3,2501,1000,1000,0,2018-06-15 19:07:59.024,Debit,1000,79,ATM,3,D
2,3,2502,1000,1000,0,2018-06-15 19:07:59.024,Debit,1000,79,ATM,3,D
2,3,2502,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,79,ATM,3,D
2,3,2502,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,79,ATM,3,D
0,4,2507,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,38,ATM,4,D
4,3,2506,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,75,ATM,3,D
6,4,2500,2478,2478,0,2018-06-15 19:09:39.024,Credit,10000,26,ATM,4,D
4,3,2501,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,75,ATM,3,D
2,3,2509,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,79,ATM,3,D
4,3,2503,1000,1000,0,2018-06-15 19:09:39.024,Debit,1000,75,ATM,3,D
