CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
6,82,100,6800,6700,1,2018-06-09 00:04:17.245
6,81,100,6700,6600,1,2018-06-09 00:04:45.245
7,0,1000,4000,3000,1,2018-06-09 00:04:56.245
4,0,10000,6800,6800,0,2018-06-09 00:04:57.245
6,1,100,6600,6500,1,2018-06-09 00:05:17.245
3,82,1000,0,0,0,2018-06-09 00:05:17.245
1,81,100,4000,3900,1,2018-06-09 00:05:34.245
0,82,10000,3900,3900,0,2018-06-09 00:05:44.245
8,81,100,0,0,0,2018-06-09 00:05:54.245
9,0,100,8800,8700,1,2018-06-09 00:05:54.245
2,81,100,7800,7700,1,2018-06-09 00:06:05.245
8,82,10000,0,0,0,2018-06-09 00:06:25.245
2,82,10000,7700,7700,0,2018-06-09 00:06:25.245
8,81,100,0,0,0,2018-06-09 00:06:36.245
1,1,1000,3900,2900,1,2018-06-09 00:06:44.245
4,0,1000,6800,5800,1,2018-06-09 00:06:44.245
8,0,10000,0,0,0,2018-06-09 00:06:56.245
0,0,10000,3900,3900,0,2018-06-09 00:07:14.245
7,0,1000,3000,2000,1,2018-06-09 00:07:23.245
5,1,1000,2900,1900,1,2018-06-09 00:07:23.245
0,0,10000,3900,3900,0,2018-06-09 00:07:24.245
8,81,1000,0,0,0,2018-06-09 00:07:56.245
3,1,10000,0,0,0,2018-06-09 00:08:06.245
2,81,1000,7700,6700,1,2018-06-09 00:08:06.245
6,0,1000,6500,5500,1,2018-06-09 00:08:15.245
0,82,1000,3900,2900,1,2018-06-09 00:08:16.245
7,1,1000,2000,1000,1,2018-06-09 00:08:25.245
0,0,1000,2900,1900,1,2018-06-09 00:08:25.245
1,82,100,2900,2800,1,2018-06-09 00:08:25.245
8,82,10000,0,0,0,2018-06-09 00:08:35.245
6,1,100,5500,5400,1,2018-06-09 00:08:55.245
3,1,100,0,0,0,2018-06-09 00:09:04.245
6,82,10000,5400,5400,0,2018-06-09 00:09:15.245
3,1,10000,0,0,0,2018-06-09 00:09:25.245
6,1,100,5400,5300,1,2018-06-09 00:09:26.245
0,0,1000,1900,900,1,2018-06-09 00:09:55.245
3,81,100,0,0,0,2018-06-09 00:10:04.245
0,1,10000,900,900,0,2018-06-09 00:10:04.245
0,82,100,900,800,1,2018-06-09 00:10:33.245
3,1,10000,0,0,0,2018-06-09 00:10:44.245
7,81,10000,1000,1000,0,2018-06-09 00:11:04.245
0,81,1000,800,800,0,2018-06-09 00:11:04.245
4,81,10000,5800,5800,0,2018-06-09 00:11:24.245
6,1,1000,5300,4300,1,2018-06-09 00:11:36.245
2,81,1000,6700,5700,1,2018-06-09 00:12:14.245
4,0,100,5800,5700,1,2018-06-09 00:12:14.245
6,1,10000,4300,4300,0,2018-06-09 00:12:14.245
6,81,100,4300,4200,1,2018-06-09 00:12:14.245
0,82,10000,800,800,0,2018-06-09 00:12:25.245
2,82,100,5700,5600,1,2018-06-09 00:12:26.245
6,1,1000,4200,3200,1,2018-06-09 00:12:44.245
8,81,100,0,0,0,2018-06-09 00:12:44.245
4,82,10000,5700,5700,0,2018-06-09 00:12:45.245
2,0,1000,5600,4600,1,2018-06-09 00:12:45.245
4,81,1000,5700,4700,1,2018-06-09 00:13:15.245
5,1,1000,1900,900,1,2018-06-09 00:13:15.245
1,82,100,2800,2700,1,2018-06-09 00:13:15.245
