CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
2,2,1000,900,900,0,2018-06-10 00:00:19.708
7,3,10000,0,0,0,2018-06-10 00:16:59.708
9,2,100,0,0,0,2018-06-10 00:16:59.708
7,0,100,0,0,0,2018-06-10 00:31:59.708
2,3,1000,900,900,0,2018-06-10 00:53:39.708
6,3,1000,3900,2900,1,2018-06-10 01:23:39.708
5,1,100,600,500,1,2018-06-10 01:41:59.708
1,0,1000,600,600,0,2018-06-10 01:56:59.708
2,0,10000,900,900,0,2018-06-10 01:56:59.708
2,0,100,900,800,1,2018-06-10 02:13:39.708
3,1,1000,0,0,0,2018-06-10 02:48:39.708
4,2,10000,400,400,0,2018-06-10 03:40:19.708
4,3,1000,400,400,0,2018-06-10 03:56:59.708
1,3,10000,600,600,0,2018-06-10 04:13:39.708
8,1,10000,800,800,0,2018-06-10 04:30:19.708
6,2,1000,2900,1900,1,2018-06-10 04:30:19.708
6,0,1000,1900,900,1,2018-06-10 05:01:59.708
